,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,1.5070822,3.4402351,0.13361126,0.67369324,0.50075996,0.65384394,3.063838,6.87143,2.3631108,0.15246128,0.14745617,0.6397214,0.4669463,2.1336765,2.1242542,9.7706175,1.5457692,7.8034263,1.5478779,3.6130311,1.6023467,1.3106661,3.6007525e-06,8.7066124e-05
layer_1,2.2091756,0.8681167,0.58620906,0.31580904,1.7638263,1.5231683,3.2704687,0.7914349,4.295439,2.7229543,0.18473583,0.4970209,0.96392655,1.5871081,0.41395682,0.8285211,3.2800655,1.5617015,0.13335784,0.5283316,0.17896673,4.751466,0.6930099,0.91494167
layer_2,0.46833006,0.2835056,0.43263116,2.0948386,0.92497593,1.4185221,0.36907512,0.50949717,0.6045176,0.47127557,0.48996103,0.49733266,0.51386434,0.7737179,2.2849796,0.05886235,0.053648848,0.11900784,1.6013547,0.2877269,0.43478885,0.8082198,0.90996706,0.6974818
layer_3,2.6223822,1.1048584,1.4612107,0.25504655,0.44030958,0.35943374,1.0709456,0.5091744,0.66077864,1.8143029,0.9246121,1.727843,0.6131135,0.5175036,0.55697066,1.4436977,2.7071617,0.6518933,1.8652816,0.78040475,0.5255556,3.5194967,3.4832952,4.0417
layer_4,1.3916745,1.359161,0.8971379,2.0622625,0.9371471,3.0211005,2.4185574,2.4525492,0.6195854,0.70397127,2.3617446,0.8682052,2.110961,1.0546646,0.9703865,1.1829698,0.45543596,2.672237,1.1819035,2.8396027,1.4094976,0.7342673,0.4622038,1.321118
layer_5,1.3187261,0.9488189,1.346523,2.3565793,1.8549874,1.7476127,0.07351699,0.010732711,0.53054357,1.6461177,1.02547,2.4989212,4.6147647,2.294534,1.1735965,0.8698117,1.1900511,1.7907138,1.823638,2.0712817,3.281921,2.8131766,1.6362754,2.961799
layer_6,1.6495937,0.3908141,0.82135713,1.3953382,2.1163251,2.1817262,1.0024469,1.1944603,1.8669555,2.450388,3.2705438,3.439346,1.3985671,1.1705353,1.7173545,3.815305,1.9275435,3.4743452,1.1032585,1.1793051,2.746663,0.55698884,1.3580514,2.008558
layer_7,1.3354198,2.733927,1.1406089,2.98421,2.4709752,2.512535,3.5021129,4.7994823,3.9706576,2.7958674,3.1545444,4.2988677,1.9230762,2.8447495,3.2375386,3.0464327,3.6895647,1.896028,3.465114,3.5084338,3.3137157,2.8876991,2.967963,3.3259747
layer_8,1.3759737,2.3809288,0.2494323,2.5033329,3.7649984,3.3015137,1.1149528,1.5873568,1.1590182,2.0863616,1.5813257,3.160971,2.5767817,3.8539884,4.919537,2.5377667,3.2585275,1.6325758,4.9957805,2.4118648,2.4795592,2.0802433,4.0521374,3.955003
layer_9,4.268806,4.6278954,2.9266868,1.4853427,2.6670856,1.1491879,4.4080977,3.772365,1.6816612,2.1139402,2.3055463,2.4893343,1.6719917,1.920041,4.0000286,2.5971367,2.5172148,2.7225351,3.386825,0.56962657,2.6869142,2.2524195,3.1110501,2.3935728
