,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,277.0,15.0,381.0,27.0,67.0,114.0,388.0,8.0,391.0,223.0,78.0,66.0
layer_1,0.0,0.0,0.0,0.0,0.0,98.0,0.0,1.0,7.0,0.0,0.0,149.0
layer_2,10.0,0.0,35.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
layer_3,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
layer_4,4.0,0.0,114.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,46.0,0.0
layer_5,35.0,0.0,385.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0
layer_6,112.0,1.0,0.0,19.0,0.0,318.0,4.0,0.0,0.0,1.0,0.0,0.0
layer_7,24.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
layer_8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,1.0,60.0
layer_9,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_10,0.0,0.0,0.0,0.0,34.0,22.0,0.0,26.0,17.0,0.0,0.0,0.0
layer_11,5.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
