,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,134,78,75,267,65,93,51,62,59,0,6,67
layer_1,130,85,0,367,0,102,176,360,53,122,24,64
layer_2,104,231,1027,25,6,1455,43,0,126,122,156,1
layer_3,261,46,46,23,106,283,128,335,17,5,2,92
layer_4,68,109,57,71,102,54,73,79,364,96,382,61
layer_5,121,149,93,59,163,168,209,75,63,81,42,112
layer_6,48,50,82,79,152,47,67,51,142,76,143,61
layer_7,91,95,80,165,72,100,133,66,109,92,76,68
layer_8,116,89,135,121,49,106,51,83,81,125,84,105
layer_9,101,71,71,86,99,93,98,108,71,78,90,77
layer_10,41,80,61,59,58,58,83,57,61,73,48,84
layer_11,73,62,61,104,94,70,97,83,90,69,56,86
