,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,52.0,2.0,59.0,0.0,22.0,2.0,26.0,159.0,69.0,6.0,31.0,1.0
layer_1,10.0,65.0,183.0,0.0,45.0,14.0,15.0,0.0,3.0,87.0,34.0,4.0
layer_2,3.0,0.0,226.0,0.0,13.0,45.0,0.0,10.0,12.0,100.0,1.0,0.0
layer_3,190.0,2.0,5.0,32.0,1.0,0.0,3.0,3.0,3.0,66.0,2.0,1.0
layer_4,100.0,167.0,3.0,182.0,18.0,25.0,136.0,18.0,79.0,76.0,44.0,16.0
layer_5,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,3.0,0.0,81.0,13.0
layer_6,0.0,119.0,6.0,81.0,0.0,1.0,0.0,0.0,7.0,207.0,83.0,12.0
layer_7,15.0,12.0,0.0,34.0,3.0,11.0,35.0,7.0,0.0,0.0,0.0,0.0
layer_8,0.0,6.0,1.0,0.0,159.0,37.0,11.0,0.0,219.0,0.0,16.0,57.0
layer_9,0.0,50.0,0.0,18.0,0.0,43.0,2.0,0.0,222.0,0.0,0.0,2.0
layer_10,5.0,0.0,259.0,62.0,118.0,53.0,0.0,0.0,122.0,134.0,31.0,82.0
layer_11,109.0,178.0,127.0,17.0,199.0,4.0,35.0,0.0,245.0,0.0,47.0,263.0
