,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,200,197,164,129,182,180,229,251,120,98,179,86,155,242,182,207
layer_1,252,69,119,89,186,84,101,72,83,108,119,181,155,102,108,99
layer_2,84,175,155,123,107,239,170,237,223,149,86,255,137,140,72,84
layer_3,59,64,59,72,59,173,61,65,59,59,59,61,60,60,59,60
layer_4,59,59,59,59,59,74,60,60,59,59,59,61,59,59,59,67
layer_5,131,60,119,59,59,66,71,59,68,59,59,59,59,59,59,59
layer_6,60,64,59,59,71,59,59,60,60,59,60,59,59,59,59,59
layer_7,59,92,59,59,61,59,59,59,59,59,59,71,59,78,62,59
layer_8,59,59,60,59,59,59,68,59,59,59,59,66,59,59,59,59
layer_9,59,59,66,59,59,149,59,62,59,62,59,59,59,65,59,59
layer_10,59,59,59,67,98,59,59,59,59,59,60,76,59,59,60,59
layer_11,59,59,59,59,88,70,59,59,59,59,59,101,69,59,59,60
layer_12,60,59,59,59,59,59,59,98,59,59,59,65,140,80,61,60
layer_13,62,59,59,59,62,60,59,59,59,59,59,59,59,60,81,59
layer_14,59,59,59,59,59,59,59,59,82,153,59,61,59,59,59,59
layer_15,59,59,59,59,59,59,59,59,59,59,60,59,65,122,60,59
layer_16,59,62,59,60,59,61,80,59,59,59,66,61,59,59,59,60
layer_17,59,59,68,62,60,59,59,59,59,59,59,59,59,60,59,74
layer_18,59,59,59,63,63,59,59,59,59,67,59,76,62,59,59,59
layer_19,70,59,59,59,58,59,59,59,59,59,59,59,59,59,59,59
layer_20,59,59,59,59,59,59,60,59,59,59,60,59,59,59,131,60
layer_21,59,59,59,59,59,61,59,59,59,59,59,60,60,59,59,59
layer_22,59,64,63,59,59,59,59,59,59,59,59,59,59,59,59,59
layer_23,59,59,59,59,61,59,59,59,59,59,59,59,60,59,59,59
layer_24,59,59,88,59,59,59,59,58,66,59,58,59,72,78,59,59
layer_25,59,59,61,59,60,59,58,59,61,59,61,59,59,62,59,59
layer_26,59,59,60,59,59,59,59,59,59,59,63,59,59,59,59,60
layer_27,59,59,62,62,59,62,59,59,59,59,59,59,59,59,59,61
