,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,6.717515,0.07841672,6.368439,3.4560702,8.110971,0.69445384,7.8070803,17.945538,5.9147034,6.9269857,5.5077133,5.795321
layer_1,18.368166,14.708768,9.917028,6.1309667,9.309823,6.4776998,7.6072435,7.0321064,5.9532566,5.7577996,8.291802,0.8346933
layer_2,14.693759,5.9506154,33.01077,20.29987,16.010641,22.400923,8.622182,8.120611,20.968216,26.38225,13.36519,8.803147
layer_3,4.0711336,12.134044,24.212418,18.133179,4.946128,6.8930626,19.614405,31.286827,17.216545,10.728782,8.49934,17.34793
layer_4,10.334447,15.488675,5.549311,18.734291,5.2371364,10.589823,12.619339,10.123256,6.4751005,9.390255,4.6248536,43.47853
layer_5,4.9686403,4.0396733,13.099137,8.310623,10.546195,4.1070385,20.168583,5.383336,5.128733,4.8370066,5.0269847,4.4959216
layer_6,12.996984,5.1833467,5.102369,5.4103713,7.6360984,7.856785,5.2985077,8.345805,22.504658,4.107432,5.317909,11.453022
layer_7,19.44126,4.2433653,4.095839,7.0705137,4.6135883,5.96986,4.5294137,4.3320084,9.388471,6.395471,4.229554,4.535613
layer_8,4.8115735,4.220424,4.5197353,4.329555,4.718667,8.395047,6.242772,8.568,4.452799,4.212218,5.67127,6.278343
layer_9,4.3274117,4.332573,4.7517056,10.558678,4.1674356,4.517278,4.1411037,4.9785733,6.799082,4.2027884,4.7759075,4.174797
layer_10,4.3816004,4.737187,4.187648,4.344496,6.4683156,4.911481,4.235298,4.1211963,4.602347,8.609724,4.2657514,4.617603
layer_11,5.2530036,4.5961895,4.2966127,6.490931,4.3888464,5.4682174,4.4457226,5.819994,6.1087227,4.7323217,4.9382434,4.558741
