,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,160,79,128,151,58,91,53,69,64,39,37,94,0,88,44,48,57,50,75,40,69,208,54,72
layer_1,75,21,96,20,34,4,40,31,25,48,31,34,30,0,134,70,19,0,90,48,7,151,26,0
layer_2,59,3,76,15,3,0,0,0,74,35,3,0,0,56,0,25,0,0,34,61,28,1,14,28
layer_3,8,3,25,28,78,40,2,43,48,75,5,24,47,144,6,55,65,6,0,63,0,1,1,0
layer_4,133,0,1,12,0,80,104,0,0,0,1,65,102,116,1,1,21,0,0,0,0,0,107,217
layer_5,52,105,61,1,68,74,70,5,150,1,113,12,89,2,77,97,118,2,1,77,9,93,68,8
layer_6,22,5,86,121,84,1,101,87,7,15,71,5,4,87,0,172,53,4,157,0,1,2,79,5
layer_7,35,98,22,4,54,127,131,97,94,197,96,95,11,11,10,106,77,75,77,5,18,55,1,7
layer_8,52,162,1,94,122,0,35,143,7,4,20,146,76,108,138,59,0,7,155,17,0,0,17,73
layer_9,0,0,0,76,95,0,5,3,0,0,166,120,1,21,10,0,0,185,0,187,0,4,32,0
layer_10,109,109,0,131,1,0,0,0,8,8,161,52,111,57,113,106,0,85,32,41,83,88,83,10
layer_11,128,113,121,140,88,90,145,126,121,109,134,129,143,60,165,91,93,147,144,139,121,70,107,157
layer_12,62,6,48,119,89,10,90,3,8,24,3,9,94,17,40,20,50,54,35,98,105,130,76,11
layer_13,16,27,93,78,80,40,90,23,19,48,19,55,53,69,107,79,11,31,69,48,48,52,7,69
layer_14,31,41,57,124,24,53,30,24,37,29,35,25,32,54,32,108,34,37,29,119,30,41,29,30
layer_15,29,29,61,35,32,42,33,54,63,42,35,64,31,82,29,29,34,27,29,35,29,29,35,28
layer_16,32,34,32,49,37,40,29,30,30,41,38,28,36,30,31,33,45,30,32,33,80,34,28,111
layer_17,31,58,50,36,36,33,32,33,77,33,38,42,33,32,33,33,54,32,32,40,38,31,36,32
layer_18,47,34,30,30,31,40,97,31,28,42,31,43,32,30,33,53,32,40,38,45,25,30,38,44
layer_19,12,37,45,37,31,58,80,41,36,34,31,108,32,33,30,36,31,51,32,32,31,31,30,35
layer_20,27,43,29,32,35,35,43,39,28,29,29,34,30,28,41,30,38,29,42,42,28,27,31,44
layer_21,28,42,36,51,26,28,46,32,32,27,29,31,36,26,39,34,20,31,35,34,34,27,34,26
layer_22,30,30,11,17,12,27,20,19,23,22,33,22,24,26,36,22,18,35,25,37,24,42,26,14
layer_23,26,20,4,24,10,17,20,24,28,16,36,44,13,42,29,10,26,11,28,34,32,25,27,12
