,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,166,21,290,144,1141,50,48,1118,208,21,596,31,0,52,118,172,1076,6,47,6,2,591,2,13
layer_1,111,0,16,21,4,0,1,10,0,2,1,3,21,0,1374,24,1,0,394,21,2,209,27,0
layer_2,131,4,41,178,0,0,1,1,41,71,19,1,0,354,1,60,0,0,30,111,32,6,3,75
layer_3,17,2,74,30,91,134,2,167,771,53,22,66,24,1040,11,103,112,22,0,75,0,1,8,1
layer_4,143,0,4,72,5,681,267,0,0,0,6,139,168,218,2,4,79,0,1,0,93,0,132,929
layer_5,116,1033,645,61,167,167,145,33,887,41,170,43,136,27,281,222,623,50,3,117,75,186,519,39
layer_6,1194,8,132,243,433,4,853,203,11,47,112,68,10,445,0,556,98,21,950,0,1,0,902,19
layer_7,91,348,162,5,155,279,172,286,211,542,148,548,31,45,48,842,278,138,147,17,76,28,2,22
layer_8,102,297,1,498,630,10,95,175,34,3,62,251,125,945,421,80,6,9,1052,144,5,13,39,119
layer_9,3,2,0,210,257,10,66,42,0,0,378,290,16,64,51,4,5,1177,0,653,25,31,74,5
layer_10,602,663,3,345,24,0,1,0,115,48,900,184,267,223,576,716,3,124,100,81,190,464,59,74
layer_11,252,107,190,400,167,375,470,321,513,254,479,199,650,155,615,142,177,405,384,279,535,101,147,394
layer_12,223,13,187,291,555,14,169,8,2,11,17,40,187,10,86,43,224,92,93,179,182,339,184,20
layer_13,17,32,187,346,324,143,439,76,2,219,95,879,530,302,821,332,21,87,312,243,395,122,2,448
layer_14,606,102,370,840,67,180,67,75,122,84,112,22,82,342,78,830,102,91,52,1312,71,148,63,75
layer_15,68,66,182,282,66,214,109,442,488,244,152,147,82,412,72,106,102,64,67,138,66,64,80,64
layer_16,78,92,67,334,101,505,70,65,67,217,131,103,100,73,65,72,239,68,85,122,913,108,64,367
layer_17,67,639,236,98,132,109,68,85,773,88,120,121,86,87,93,69,210,74,65,104,94,66,235,42
layer_18,889,67,65,79,64,147,502,66,47,206,67,140,70,68,74,211,66,72,227,341,161,60,255,167
layer_19,5,113,215,70,66,306,289,191,64,104,86,1479,61,65,59,197,66,235,69,64,64,80,63,98
layer_20,62,228,64,75,258,120,173,196,63,65,59,133,69,66,201,63,70,93,308,82,72,62,90,193
layer_21,65,216,118,215,64,63,92,184,118,69,82,90,98,81,165,65,166,148,102,124,199,66,133,64
layer_22,151,193,62,35,19,28,29,47,67,138,184,18,41,118,68,40,71,26,235,118,46,65,67,11
layer_23,150,16,26,156,20,187,50,163,241,77,140,127,74,52,62,7,31,49,71,162,51,12,14,63
