,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,41.0,47.0,38.0,43.0,8.0,21.0,23.0,33.0,37.0,34.0,21.0,9.0,59.0,28.0,27.0,15.0,23.0,17.0,15.0,35.0,27.0,28.0,22.0,64.0,19.0,15.0,31.0,49.0,30.0,16.0,31.0,65.0,40.0,26.0,29.0,34.0,18.0,18.0,68.0,36.0,19.0,33.0,72.0,23.0,27.0,27.0,46.0,24.0,42.0,52.0,15.0,36.0,37.0,62.0,25.0,38.0,36.0,34.0,45.0,12.0,38.0,39.0,31.0,32.0,28.0,37.0,37.0,9.0,49.0,20.0,14.0
layer_1,25.0,19.0,8.0,11.0,14.0,18.0,45.0,28.0,14.0,66.0,23.0,25.0,13.0,11.0,42.0,18.0,20.0,14.0,15.0,25.0,13.0,19.0,26.0,16.0,19.0,17.0,20.0,18.0,29.0,61.0,28.0,34.0,19.0,16.0,64.0,11.0,24.0,26.0,17.0,17.0,21.0,16.0,18.0,14.0,19.0,8.0,9.0,12.0,32.0,17.0,19.0,16.0,13.0,18.0,6.0,35.0,16.0,10.0,22.0,48.0,6.0,21.0,10.0,15.0,15.0,13.0,29.0,10.0,49.0,15.0,19.0
layer_2,17.0,24.0,18.0,14.0,11.0,22.0,6.0,18.0,8.0,10.0,29.0,12.0,19.0,54.0,11.0,12.0,60.0,12.0,17.0,45.0,38.0,36.0,6.0,17.0,17.0,15.0,13.0,19.0,18.0,10.0,8.0,9.0,12.0,10.0,24.0,16.0,21.0,16.0,12.0,63.0,64.0,19.0,12.0,8.0,19.0,10.0,9.0,11.0,22.0,18.0,27.0,10.0,23.0,11.0,14.0,9.0,15.0,57.0,21.0,14.0,23.0,18.0,15.0,16.0,12.0,15.0,9.0,8.0,34.0,13.0,13.0
layer_3,8.0,8.0,8.0,22.0,14.0,34.0,9.0,10.0,7.0,9.0,10.0,15.0,16.0,10.0,14.0,8.0,8.0,8.0,9.0,8.0,23.0,12.0,8.0,42.0,8.0,24.0,13.0,27.0,8.0,16.0,13.0,15.0,8.0,12.0,7.0,22.0,8.0,9.0,65.0,14.0,8.0,10.0,10.0,9.0,10.0,10.0,8.0,8.0,15.0,16.0,10.0,17.0,8.0,30.0,8.0,10.0,37.0,17.0,17.0,22.0,21.0,9.0,9.0,9.0,9.0,66.0,9.0,8.0,10.0,12.0,8.0
layer_4,6.0,6.0,7.0,17.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,9.0,8.0,6.0,18.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,12.0,7.0,30.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
layer_5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,25.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
layer_6,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,11.0,11.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,21.0,6.0,6.0,6.0,6.0,9.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,19.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,9.0,6.0,9.0,18.0,8.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,12.0,6.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
layer_7,6.0,11.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,10.0,6.0,6.0,6.0,6.0,7.0,11.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,23.0,6.0,6.0,9.0,6.0,12.0,6.0,6.0,8.0,9.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,19.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0
layer_8,19.0,6.0,6.0,6.0,7.0,6.0,13.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,12.0,7.0,6.0,7.0,7.0,6.0,6.0,9.0,6.0,6.0,6.0,18.0,12.0,7.0,12.0,17.0,6.0,6.0,6.0,7.0,6.0,6.0,27.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,9.0,13.0,7.0,6.0
layer_9,9.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,24.0,6.0,6.0,6.0,6.0,6.0,6.0,11.0,6.0,6.0,9.0,6.0,6.0,6.0,13.0,6.0,6.0,7.0,6.0,6.0,6.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,32.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,20.0,13.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,20.0
