,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,42.0,43.0,59.0,38.0,28.0,23.0,19.0,25.0,30.0,45.0,31.0,25.0,46.0,28.0,32.0,18.0,33.0,31.0,21.0,41.0,35.0,27.0,20.0,44.0,17.0,30.0,52.0,72.0,25.0,22.0,48.0,42.0,29.0,43.0,20.0,45.0,38.0,31.0,53.0,54.0,24.0,30.0,90.0,24.0,32.0,48.0,28.0,18.0,64.0,55.0,32.0,34.0,55.0,56.0,46.0,38.0,42.0,35.0,23.0,12.0,44.0,40.0,47.0,44.0,27.0,37.0,35.0,20.0,53.0,23.0,16.0
layer_1,26.0,18.0,21.0,23.0,23.0,23.0,22.0,48.0,17.0,38.0,24.0,16.0,22.0,22.0,33.0,20.0,31.0,26.0,43.0,21.0,30.0,18.0,23.0,26.0,26.0,35.0,18.0,22.0,45.0,22.0,25.0,22.0,51.0,19.0,45.0,18.0,24.0,38.0,29.0,20.0,31.0,21.0,29.0,28.0,24.0,15.0,14.0,23.0,62.0,24.0,51.0,31.0,26.0,16.0,13.0,28.0,21.0,28.0,21.0,22.0,15.0,26.0,17.0,22.0,32.0,25.0,27.0,17.0,39.0,34.0,25.0
layer_2,13.0,20.0,36.0,24.0,46.0,72.0,11.0,48.0,30.0,13.0,65.0,24.0,52.0,21.0,21.0,15.0,38.0,20.0,15.0,35.0,39.0,21.0,16.0,44.0,31.0,39.0,24.0,42.0,23.0,12.0,8.0,13.0,18.0,12.0,20.0,27.0,9.0,15.0,35.0,19.0,44.0,10.0,20.0,13.0,27.0,70.0,37.0,10.0,13.0,7.0,17.0,106.0,124.0,16.0,17.0,37.0,13.0,17.0,12.0,19.0,15.0,30.0,14.0,36.0,21.0,18.0,24.0,8.0,26.0,20.0,14.0
layer_3,8.0,7.0,7.0,22.0,40.0,55.0,8.0,7.0,9.0,78.0,13.0,9.0,7.0,12.0,23.0,10.0,15.0,7.0,10.0,6.0,9.0,14.0,9.0,9.0,9.0,10.0,100.0,33.0,7.0,12.0,28.0,12.0,9.0,10.0,9.0,10.0,25.0,7.0,46.0,6.0,9.0,10.0,9.0,15.0,8.0,8.0,8.0,8.0,53.0,9.0,10.0,26.0,9.0,11.0,23.0,6.0,13.0,9.0,10.0,9.0,57.0,9.0,10.0,12.0,8.0,10.0,9.0,13.0,53.0,20.0,11.0
layer_4,7.0,8.0,7.0,7.0,9.0,7.0,7.0,30.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,46.0,7.0,7.0,18.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,8.0,13.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0
layer_5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,49.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,14.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,16.0,7.0,12.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
layer_6,7.0,7.0,7.0,7.0,7.0,9.0,20.0,6.0,7.0,7.0,11.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0,37.0,7.0,7.0,15.0,7.0,14.0,7.0,12.0,7.0,16.0,19.0,7.0,7.0,7.0,25.0,7.0,11.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,15.0
layer_7,7.0,8.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,17.0,78.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,9.0,7.0,8.0,7.0,7.0,8.0,7.0,8.0,7.0,27.0,7.0,11.0,7.0,7.0,7.0,29.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,7.0,9.0,7.0,7.0,7.0,16.0,7.0,7.0,7.0,7.0,7.0,7.0
layer_8,8.0,26.0,7.0,7.0,16.0,7.0,9.0,10.0,7.0,7.0,8.0,7.0,8.0,7.0,9.0,7.0,7.0,106.0,10.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,10.0,8.0,16.0,9.0,7.0,15.0,7.0,7.0,16.0,13.0,7.0,38.0,7.0,13.0,12.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,18.0,9.0,8.0,7.0,15.0,7.0,13.0,7.0,7.0,25.0,13.0,11.0,7.0,14.0,7.0,7.0,7.0,60.0,7.0,7.0,9.0,7.0
layer_9,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,27.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,11.0,7.0,7.0,7.0,11.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,11.0
