,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,75,0,6,0,0,0,0,0,0,0,0,45,0,0,0,13,0,1,0,0,0,23,0,25,1,8,0,8,0,0,0,0
layer_1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
layer_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
layer_4,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
layer_5,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,3,26,2
layer_6,0,1,0,0,1,0,0,3,0,0,7,1,0,5,0,2,1,0,0,1,5,0,1,0,0,8,0,1,0,0,35,0
layer_7,0,2,27,0,0,0,0,0,3,6,18,4,17,0,1,1,1,11,6,2,1,1,0,0,0,0,0,3,3,0,2,5
layer_8,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,2,0,0,0,1,0,1,4,0,0,0,0,0,3,7,1,15
layer_9,1,12,10,6,0,0,0,0,26,84,3,8,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,1
layer_10,0,1,1,0,0,0,0,0,0,20,0,0,0,0,0,3,71,0,7,15,42,1,5,0,6,4,9,5,0,0,15,0
layer_11,3,2,1,0,3,0,0,0,0,6,0,0,0,0,0,0,18,93,3,22,0,0,0,0,1,1,4,2,0,0,0,15
layer_12,6,0,0,4,2,1,1,0,0,0,0,0,0,0,0,23,2,5,7,0,0,0,0,8,28,6,16,4,4,0,0,3
layer_13,0,2,10,8,0,0,0,1,5,4,1,3,1,1,3,0,0,0,0,1,0,0,24,0,37,0,0,0,0,2,1,15
layer_14,0,0,2,0,2,1,4,0,33,16,20,24,4,6,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
layer_15,5,0,0,0,35,57,19,30,14,1,0,2,27,0,2,0,0,0,0,0,1,0,2,10,0,0,3,3,0,0,0,9
layer_16,0,0,0,0,6,0,1,0,0,1,1,2,0,9,7,1,1,9,2,0,0,0,4,0,1,1,0,0,0,6,0,10
layer_17,1,0,0,7,15,0,0,7,0,0,0,4,0,22,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,36,0
layer_18,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0
layer_19,0,0,0,0,0,0,0,2,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_20,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
layer_21,13,0,33,1,2,6,7,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
layer_22,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0
layer_23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,8,0,0,0
layer_24,0,9,0,0,0,0,0,0,0,0,0,0,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
layer_25,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,0
layer_26,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,6,0,18,0,8,0,0,0,0,0,0,2,0
layer_27,0,0,0,0,0,0,0,0,28,0,5,0,1,0,42,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
layer_28,4,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,2,0,5,1,0,1,0,0,0,0,0,0,8,5
layer_29,0,4,0,0,0,0,0,0,6,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2
layer_30,0,4,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,5,118,4,4,0,0,0,11,0,0,7,0,0,0,0
layer_31,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,36,0,3,0,0,0
