,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,29,0,39,25,0,0,0,0,0,0,39,0,0,0,41,84
layer_1,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0
layer_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
layer_5,7,3,18,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
layer_6,0,0,0,0,0,0,0,4,0,0,0,0,1,74,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1
layer_7,12,0,0,0,0,0,0,0,6,4,2,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_8,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,46
layer_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,43,0
layer_10,0,0,0,0,0,1,0,16,0,0,1,0,8,0,25,44,1,0,0,48,0,0,0,0,0,0,0,0,3,1,0,0
layer_11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,10,0,0,0,1,0,0,0
layer_12,79,36,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,21
layer_13,0,16,57,0,17,0,0,0,0,6,0,0,1,1,0,59,1,0,14,0,0,1,0,0,2,2,3,5,0,0,16,25
layer_14,1,2,0,0,0,0,0,0,1,0,0,0,0,102,0,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
layer_15,0,1,1,39,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
layer_16,3,0,0,0,0,0,7,2,5,0,5,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,10,0,0,0,0,1
layer_17,0,0,0,0,48,10,10,0,0,0,0,69,2,0,3,0,0,2,8,0,43,1,38,3,0,0,0,0,0,0,0,0
layer_18,0,0,0,0,1,63,0,57,9,0,2,0,0,0,13,0,6,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0
layer_19,0,66,0,0,0,1,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,8,3,0,1,0,5,0,0,16,0,21
layer_20,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
layer_21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,39,0
layer_22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,13,0,1,0,0,0,0,0,0,0,1,0
layer_23,0,0,0,1,3,46,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,14,0,14,0,0,0,0,0,0,0
layer_24,35,70,4,12,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
layer_25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
layer_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,1,0,0
layer_27,0,1,0,0,0,0,0,0,0,0,0,8,0,5,0,8,0,0,0,0,0,0,0,40,0,2,0,0,0,0,0,0
layer_28,0,0,0,0,10,0,8,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
layer_29,0,0,0,0,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5,0,0,0
layer_30,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
layer_31,0,49,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,11,2,1,2,0,0,0,0
