,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,18,8,10,25,23,4,13,22,16,19,10,12
layer_1,21,17,26,2,7,9,5,12,2,2,32,5
layer_2,14,2,14,12,6,17,3,22,22,32,29,2
layer_3,2,5,13,4,2,2,18,20,15,2,2,5
layer_4,5,1,2,11,2,2,6,12,2,2,2,14
layer_5,2,2,7,2,5,2,3,2,2,2,2,2
layer_6,4,2,2,2,5,2,2,3,7,2,2,2
layer_7,9,2,2,2,2,2,2,2,3,2,2,2
layer_8,2,2,2,2,2,2,9,1,2,2,2,2
layer_9,2,2,2,3,2,2,2,2,9,2,2,2
layer_10,2,2,2,2,2,3,2,2,2,3,2,2
layer_11,7,2,2,2,2,3,2,2,19,2,2,2
