,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,82.01369,71.38068,4.5073233,54.72506,53.835567,11.8888035,1.4618313,54.047867,8.652403,54.907143,2.260437,35.746334
layer_1,4.5462174,9.364987,27.188417,16.093714,32.47498,3.874691,72.0593,5.804647,12.854947,8.848619,11.224201,39.266098
layer_2,27.943499,35.14628,2.187054,5.6800327,23.247728,54.92259,10.4091425,30.436495,22.225035,133.048,2.9999094,20.93737
layer_3,3.7717862,31.903057,197.26735,40.4004,55.120777,34.446136,48.08496,10.939051,40.664997,10.817602,40.249397,66.811516
layer_4,3.7922723,26.65347,34.995697,66.96008,15.703349,15.513344,4.0319395,14.676145,15.680363,80.6879,18.418724,14.641639
layer_5,17.364275,13.619181,31.806309,47.19846,55.798893,97.06158,11.037584,92.50707,73.770706,57.875465,84.197495,24.28578
layer_6,63.74612,28.091091,25.414839,99.39377,21.333439,20.195925,50.56788,10.110567,38.43071,3.2141294,79.67236,26.168303
layer_7,8.775253,26.343533,114.03425,242.08197,7.6181245,22.813494,30.886444,36.53155,39.059998,29.593231,52.39917,109.1482
layer_8,71.31761,23.58096,75.03141,139.54333,6.8996954,19.21959,46.59788,94.70022,129.0812,102.48527,28.987753,27.463482
layer_9,23.755917,41.929966,12.690721,189.16444,41.579136,74.297,130.85599,24.859232,31.58081,10.064307,11.144789,39.3029
layer_10,175.79411,10.519251,11.387035,29.267017,96.41421,78.22543,63.55909,34.872475,18.44496,34.244152,25.939625,4.6863246
layer_11,146.25916,115.23176,13.040343,166.01411,104.94105,78.39777,23.437113,38.08117,32.52143,73.69428,92.34091,38.320854
