,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,0,0,2,1,0,0,0,0,0,0,410,0,0,0,0,0,109,0,124,77,0,0,0,0,1,0,304,0,0,25,5,338
layer_1,46,0,0,1,0,0,0,0,330,0,9,0,0,1,0,0,29,6,13,0,51,0,0,73,0,0,0,2,0,0,0,0
layer_2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0
layer_3,0,0,0,0,23,70,18,2,1,0,1,13,0,0,0,0,0,7,0,0,0,2,0,0,0,22,0,0,24,13,11,2
layer_4,21,2,6,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0
layer_5,0,0,0,0,0,0,0,7,0,0,0,0,0,5,11,0,0,0,0,12,7,2,4,0,9,1,1,18,0,0,0,1
layer_6,0,1,0,0,0,0,1,0,6,0,1,0,1,0,3,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,3,1
layer_7,2,0,0,0,1,3,15,57,4,3,0,9,0,25,0,0,0,0,0,0,11,0,0,0,1,0,4,0,0,0,0,3
layer_8,0,1,3,1,0,1,16,0,68,0,0,0,3,3,0,0,0,0,0,0,3,17,1,1,0,0,1,6,1,1,0,32
layer_9,0,0,0,0,6,14,1,0,0,0,2,0,34,2,26,2,0,2,0,6,0,0,1,24,9,0,0,0,1,1,21,23
layer_10,2,1,9,1,4,0,0,8,1,1,4,0,18,98,13,58,81,0,0,25,2,0,10,5,21,4,0,0,75,62,2,39
layer_11,1,0,0,0,0,0,0,4,0,1,0,38,0,0,0,9,0,406,1,0,9,48,7,24,15,1,1,3,3,25,8,7
layer_12,15,0,90,103,0,0,0,0,0,4,0,0,2,18,4,0,0,2,2,16,0,4,2,1,11,28,14,1,0,0,0,23
layer_13,21,36,102,1,63,0,3,2,1,6,1,43,7,8,2,1,1,2,10,2,3,3,16,4,10,23,38,19,0,3,230,82
layer_14,9,5,0,0,0,2,0,0,10,3,3,3,0,156,0,11,4,0,1,0,24,23,1,7,0,1,35,3,2,1,0,0
layer_15,5,85,13,14,3,3,0,10,24,23,7,4,0,15,13,31,1,0,2,17,0,0,0,0,0,0,0,0,0,3,9,40
layer_16,18,3,0,0,0,8,8,43,1,0,12,1,0,0,0,0,0,0,7,0,0,22,5,4,8,5,10,4,1,5,0,11
layer_17,5,0,1,5,0,82,5,0,0,0,30,5,1,2,67,9,13,28,371,6,28,6,387,11,0,6,0,1,112,2,0,0
layer_18,0,0,0,0,24,56,0,21,1,0,107,0,2,14,31,4,33,12,1,11,6,0,0,0,1,41,26,0,10,0,0,1
layer_19,0,39,15,0,13,9,10,25,1,0,0,32,2,34,1,0,0,0,0,0,0,21,7,0,11,6,0,10,7,14,17,21
layer_20,0,2,1,3,33,26,0,14,0,0,0,0,35,0,1,2,10,1,0,0,0,22,0,0,5,3,3,19,0,2,1,2
layer_21,0,0,0,0,0,41,16,3,24,1,0,1,77,2,5,9,0,2,0,0,20,2,10,1,11,3,2,2,140,2,53,16
layer_22,0,0,2,0,0,2,0,5,0,1,0,0,8,0,168,1,0,0,2,0,27,0,0,1,11,0,1,3,0,6,0,14
layer_23,0,2,37,1,2,2,0,0,0,3,1,0,0,0,0,0,3,2,1,10,0,0,1,0,40,1,6,49,9,6,6,7
layer_24,36,7,21,3,29,0,0,16,68,1,1,0,3,5,4,2,0,0,0,0,2,8,8,2,0,0,0,0,0,1,0,0
layer_25,1,2,0,0,0,1,0,0,0,2,5,2,1,0,5,19,0,0,0,2,0,1,1,0,1,2,5,0,22,0,0,0
layer_26,1,33,16,5,1,0,0,0,0,0,1,0,0,1,0,37,0,0,1,0,18,8,14,5,1,18,2,4,0,7,7,0
layer_27,2,4,0,2,42,5,0,5,0,2,3,118,1,7,1,0,5,6,4,0,5,0,1,5,1,0,0,0,6,0,0,2
layer_28,1,3,7,3,4,4,34,1,21,1,38,2,14,27,8,9,0,5,0,4,6,37,0,2,1,1,0,1,1,1,193,0
layer_29,0,0,33,0,125,0,103,1,2,1,0,7,43,2,13,0,5,11,13,114,0,2,0,6,0,4,0,8,75,24,2,12
layer_30,0,0,0,0,0,0,0,4,0,2,0,0,11,0,12,0,20,38,135,1,0,9,9,119,3,0,0,3,0,29,0,2
layer_31,0,281,5,8,0,0,1,13,4,0,2,0,0,39,16,0,3,2,0,1,2,0,65,0,43,109,15,46,10,0,1,0
