,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,398,8,466,33,140,11,32,554,487,10,408,4
layer_1,15,194,525,8,461,242,62,2,68,130,249,90
layer_2,1,0,618,3,13,39,0,243,52,219,4,37
layer_3,560,1,256,294,11,0,6,1,1,323,9,9
layer_4,273,529,7,752,332,104,121,265,294,392,81,205
layer_5,1,0,0,7,1,0,0,0,7,0,401,24
layer_6,0,240,4,350,1,0,2,0,90,593,234,3
layer_7,65,72,0,41,6,44,11,18,0,0,9,1
layer_8,0,65,2,0,522,114,9,1,933,0,21,77
layer_9,0,411,2,5,0,559,44,0,507,0,1,6
layer_10,4,0,996,401,236,315,30,0,245,948,93,429
layer_11,543,665,824,131,584,103,277,1,648,46,353,704
