,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,1838.0,121.0,2173.0,444.0,754.0,15.0,220.0,4045.0,3482.0,34.0,2048.0,29.0
layer_1,119.0,1126.0,3990.0,62.0,3422.0,959.0,649.0,1.0,105.0,1309.0,1619.0,1337.0
layer_2,36.0,0.0,4349.0,94.0,8.0,515.0,0.0,2700.0,414.0,1807.0,18.0,454.0
layer_3,3981.0,0.0,939.0,1773.0,41.0,4.0,84.0,1.0,5.0,3076.0,104.0,110.0
layer_4,1796.0,4026.0,29.0,5909.0,1467.0,272.0,952.0,3320.0,1834.0,3466.0,482.0,1684.0
layer_5,128.0,0.0,0.0,56.0,0.0,0.0,0.0,2.0,6.0,0.0,2120.0,167.0
layer_6,19.0,1742.0,28.0,612.0,6.0,1.0,0.0,0.0,81.0,4563.0,2776.0,33.0
layer_7,313.0,394.0,0.0,133.0,46.0,160.0,40.0,878.0,0.0,0.0,87.0,3.0
layer_8,1.0,63.0,17.0,0.0,2333.0,416.0,25.0,3.0,4316.0,1.0,215.0,323.0
layer_9,0.0,667.0,7.0,154.0,0.0,672.0,128.0,0.0,1742.0,1.0,0.0,42.0
layer_10,6.0,17.0,4453.0,598.0,1130.0,2512.0,22.0,0.0,2190.0,3573.0,1099.0,1021.0
layer_11,1545.0,5328.0,4399.0,250.0,4361.0,148.0,279.0,11.0,3099.0,5.0,894.0,5188.0
