,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,71.0,7.0,308.0,31.0,79.0,4.0,33.0,269.0,101.0,3.0,138.0,0.0
layer_1,13.0,156.0,301.0,32.0,226.0,90.0,179.0,0.0,5.0,218.0,116.0,22.0
layer_2,32.0,0.0,334.0,20.0,3.0,127.0,0.0,29.0,93.0,250.0,0.0,21.0
layer_3,264.0,0.0,48.0,177.0,55.0,2.0,61.0,3.0,4.0,155.0,20.0,9.0
layer_4,259.0,213.0,9.0,304.0,189.0,177.0,274.0,117.0,157.0,276.0,46.0,177.0
layer_5,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,46.0,53.0
layer_6,0.0,11.0,23.0,197.0,3.0,2.0,1.0,1.0,54.0,315.0,44.0,5.0
layer_7,13.0,7.0,0.0,98.0,11.0,23.0,1.0,8.0,0.0,0.0,12.0,3.0
layer_8,1.0,6.0,3.0,0.0,267.0,58.0,2.0,6.0,170.0,0.0,42.0,29.0
layer_9,0.0,140.0,0.0,5.0,1.0,162.0,0.0,6.0,331.0,1.0,0.0,12.0
layer_10,10.0,4.0,368.0,132.0,59.0,240.0,8.0,2.0,237.0,140.0,51.0,227.0
layer_11,272.0,370.0,376.0,26.0,319.0,27.0,75.0,9.0,338.0,1.0,222.0,358.0
