,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,4.2590823,6.966729,8.374276,12.193938,5.677002,9.527447,8.22994,6.027369,13.771831,7.7180586,9.051681,11.029812,12.995666,5.9023814,9.400477,5.161538
layer_1,7.0065203,3.2558177,4.277976,9.409095,10.6709175,8.890204,4.47415,6.5082054,6.7846923,7.726941,8.546789,7.5782733,9.196735,13.180833,6.4238987,5.114103
layer_2,8.594624,3.9134908,4.615102,18.592379,17.512493,6.2424197,8.645493,8.021203,4.514328,9.673188,13.954086,6.013808,8.178502,5.8238187,8.894785,15.759182
layer_3,1.9058912,9.946964,3.2407553,5.1780133,1.0005836,6.491009,0.46640143,1.0947273,0.6692847,0.026773939,1.5392075,1.2391796,1.1812218,3.6193464,0.9834249,4.994818
layer_4,0.04757553,1.0016146,0.92094374,1.0178899,2.8900757,2.8372037,0.31660047,9.494135,0.86258316,0.16709122,0.5167857,5.965012,0.027904477,1.0098221,1.1122845,2.07726
layer_5,20.40111,1.4620754,11.102254,0.74140906,1.9842184,6.161245,1.7459612,1.186716,0.24888106,0.5213369,1.8259526,1.2701763,2.1681154,0.9014092,1.4336467,4.9171543
layer_6,7.681706,18.442547,0.2072678,0.7804666,1.2329178,2.0979671,0.2844754,0.15195206,2.934774,2.2311168,0.5489938,4.1910067,0.8526307,1.3103675,0.72623664,1.193266
layer_7,1.739582,10.606592,1.1527401,2.1133468,0.74003476,4.44831,0.030155681,1.9595459,2.2930198,0.5797064,1.8498541,5.4729614,3.4016576,2.9184966,0.6214617,1.8993398
layer_8,0.65792364,0.0451488,1.1050267,1.4197336,4.646979,3.222562,1.4101996,0.39143974,4.4595118,6.359551,0.4561558,2.8302445,3.8891342,1.0944934,5.6051,0.6128396
layer_9,2.9042025,1.8230836,0.67207116,1.2395355,1.8228126,5.4513135,3.3663754,2.5090213,1.0894415,9.292248,0.79242665,0.42671672,1.4832388,1.3529747,2.7305758,1.2441877
layer_10,3.2376058,3.2033007,1.6730663,1.807449,4.1081376,2.2615678,0.57386845,0.1976604,1.5371159,2.4075282,2.800924,9.729236,1.7344657,0.89009696,2.7424116,0.7246123
layer_11,0.40277946,4.6263456,1.1525834,2.7632442,9.900846,2.576219,1.6430454,1.8272464,2.1737683,1.1913886,1.1470883,6.4816628,2.1892908,2.4055352,14.173927,1.0803282
layer_12,2.2462502,1.5656915,0.757423,1.5687056,0.41895992,0.76851255,0.7445064,2.5881026,1.3243408,1.2488655,0.23184365,0.6849427,3.5180116,2.2233248,6.8620462,0.39748642
layer_13,2.0341032,1.8429962,0.5436705,0.42703772,0.88641274,1.6010841,0.77443594,0.59442216,2.576853,0.7454786,2.6855385,0.15587518,6.5986443,0.2884216,2.6844916,1.0136482
layer_14,1.5848464,1.1091774,0.9970309,0.33953384,0.7182078,1.6559433,0.24722983,0.4843691,2.0951388,8.846082,1.6854713,2.3142684,2.5988102,1.9215603,1.0923183,1.0821384
layer_15,1.90695,6.370228,0.53648806,1.9733227,1.020959,1.6068398,2.3885946,0.48596033,1.7499329,3.3381913,0.59918165,4.509972,0.306398,3.0807886,4.7683206,0.46563497
layer_16,0.15347126,0.39216265,2.057913,3.3723023,1.0562751,0.8723002,1.1808337,0.13733302,1.077897,1.0070983,2.3057818,0.29744968,0.3173173,0.5258643,0.5342075,0.23592278
layer_17,2.017377,0.23927625,2.7389188,0.5971685,0.24314934,0.4003596,0.54694486,0.7943143,1.933656,0.24798882,0.29133147,6.50314,0.23623058,0.9141832,1.0454096,0.9806186
layer_18,1.6103994,0.91716486,0.35055164,1.0845479,0.7427265,0.41031316,1.5003817,1.8904756,2.3384743,4.944634,1.0226166,4.5736322,1.4716883,0.19930623,0.37934482,0.3737533
layer_19,0.15685023,0.2961299,3.978612,1.3554215,5.9937873,0.8408406,0.15246642,0.1322118,0.28201634,0.4531516,0.69587266,1.1610489,0.4795786,0.2589485,0.22102875,0.18087986
layer_20,0.5584824,0.3055736,0.83277154,6.0298247,1.5414666,1.4500904,0.26020345,0.47178733,0.21079454,0.37964204,0.9708325,7.6789656,0.45355204,0.39133462,4.183757,1.5226125
layer_21,0.6062921,0.3169451,0.98561794,1.3233303,0.18402673,0.8107096,0.12480573,0.4624584,0.110216945,0.52196753,0.2570038,0.23432109,1.7730259,0.19846821,0.16429457,0.5860984
layer_22,0.2683966,0.25893047,1.7954683,0.87569404,0.08671436,0.26007533,0.09837175,0.10922252,0.45919096,0.089556746,0.093162715,0.17806607,0.5343502,0.38433486,0.3463932,0.7604184
layer_23,0.22774853,2.4262621,0.17195477,0.92109406,0.34690824,2.243032,0.21044853,0.30696845,0.575949,0.11341499,0.3790076,0.24188738,0.38283378,0.22581467,0.087473184,0.12136935
layer_24,0.13468374,0.2263998,0.18211317,0.6468039,0.62605846,0.48047215,0.9118447,1.2046094,0.13770498,0.4561795,0.50662726,0.1858747,4.8363276,0.8073165,0.3778204,0.28212696
layer_25,0.1628896,0.27686697,0.39548257,0.62567127,0.4095232,0.41922364,1.2957679,0.29991966,0.41269076,0.16275714,0.16370718,0.14221092,0.29852638,0.42795503,0.15216918,0.24203697
layer_26,0.4013919,0.24089453,0.9692133,0.49920186,1.557453,0.5858971,0.31071115,1.09174,0.104102634,0.80171037,1.7409296,0.43120587,4.2716103,0.2458132,0.25217527,0.69824034
layer_27,1.3361778,0.47604743,2.444519,10.867133,2.187918,1.9558487,0.56565166,0.6735889,0.75114733,1.0094744,0.5034601,1.6036026,0.14602783,1.2984817,0.96710604,0.98307747
