,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,371,331,313,292,173,275,257,138,106,197,46,180,110,129,25,140
layer_1,308,404,264,356,204,200,175,151,171,156,118,108,167,141,150,149
layer_2,366,398,263,205,222,252,115,172,116,67,131,142,131,109,93,119
layer_3,406,266,209,280,192,161,95,137,159,53,91,77,123,96,138,49
layer_4,275,413,270,206,182,173,179,136,100,105,114,89,94,99,141,86
layer_5,346,304,208,177,169,191,84,80,85,86,84,84,183,86,84,125
layer_6,190,395,189,209,280,104,84,98,84,84,84,84,84,84,84,105
layer_7,243,403,114,164,26,345,86,87,99,85,85,89,84,84,84,83
layer_8,307,38,309,223,197,152,108,100,87,87,85,85,84,84,84,84
layer_9,372,198,153,266,233,122,110,84,90,84,84,84,87,84,84,84
layer_10,314,270,380,95,90,115,291,106,84,85,84,103,84,84,97,84
layer_11,270,264,133,93,86,144,84,94,84,84,84,84,84,85,84,84
layer_12,376,257,200,109,185,85,92,172,84,84,84,84,84,84,84,84
layer_13,370,179,92,123,95,84,88,92,88,84,87,84,84,84,137,84
layer_14,385,104,95,99,133,87,84,84,85,84,84,84,88,84,84,96
layer_15,218,257,99,89,86,84,99,85,84,84,172,84,84,85,84,88
layer_16,434,256,86,85,91,88,84,84,84,84,84,84,84,85,84,84
layer_17,277,351,106,87,84,93,84,92,86,84,87,84,84,84,84,84
layer_18,252,136,108,175,86,82,85,84,86,85,84,84,85,85,105,87
layer_19,147,196,90,89,84,220,108,84,86,86,84,84,86,84,84,108
layer_20,359,299,201,84,86,121,86,93,85,84,84,84,84,84,84,92
layer_21,239,222,181,187,84,85,89,85,86,84,84,84,84,84,90,74
layer_22,350,199,255,105,169,91,98,134,87,84,84,84,124,84,85,63
layer_23,328,215,276,275,118,200,166,155,48,136,131,147,121,113,90,86
