,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,9.0,44.0,13.0,0.0,9.0,30.0,12.0,1.0,89.0,0.0,103.0,48.0
layer_1,21.0,7.0,0.0,1.0,14.0,6.0,0.0,0.0,26.0,17.0,0.0,5.0
layer_2,5.0,3.0,36.0,0.0,5.0,7.0,0.0,21.0,73.0,20.0,2.0,3.0
layer_3,2.0,3.0,12.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
layer_4,3.0,0.0,5.0,5.0,11.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0
layer_5,43.0,133.0,0.0,10.0,1.0,26.0,4.0,3.0,0.0,0.0,0.0,1.0
layer_6,7.0,1.0,1.0,5.0,5.0,13.0,0.0,20.0,0.0,0.0,0.0,0.0
layer_7,0.0,31.0,0.0,6.0,7.0,3.0,13.0,32.0,25.0,25.0,1.0,3.0
layer_8,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
layer_9,0.0,4.0,0.0,10.0,0.0,0.0,19.0,48.0,5.0,25.0,3.0,0.0
layer_10,12.0,1.0,3.0,1.0,29.0,0.0,0.0,2.0,5.0,0.0,0.0,9.0
layer_11,7.0,2.0,2.0,1.0,18.0,1.0,6.0,0.0,7.0,4.0,1.0,1.0
