,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,0,18,30,60,43,37,9,32,24,1,7,51
layer_1,56,27,0,62,0,45,12,109,31,35,37,31
layer_2,20,220,2,2,0,3,11,0,47,38,28,11
layer_3,21,6,20,25,35,62,8,18,2,0,0,39
layer_4,17,0,24,20,71,3,8,9,9,36,0,28
layer_5,22,0,60,2,4,10,4,23,34,7,23,7
layer_6,4,5,1,51,21,2,46,5,8,12,17,10
layer_7,25,23,9,4,4,31,7,31,11,21,47,11
layer_8,12,11,6,3,36,27,48,25,18,18,32,26
layer_9,15,9,51,39,24,28,34,4,23,11,17,21
layer_10,7,42,24,36,39,32,26,15,32,10,34,9
layer_11,37,26,11,32,37,30,8,44,5,21,23,5
