,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,0.3264395,0.08798331,0.33753455,0.008243982,0.28611568,0.1719079,0.23958632,0.028613552,0.11383957,0.34173277,0.34634382,0.35337415,0.12380563,0.30981418,0.29465008,0.29288995,0.29994035,0.28506374,0.13115467,0.11049774,0.254857,0.16457908,0.2619862,0.024226958,0.2512001,0.36425447,0.19875008,0.07982831,0.008167479,0.27248403,0.26527116,0.050568376,0.38607043,0.08176632,0.1720996,0.24379595,0.23483975,0.32806444,0.120798364,0.21909907,0.26852256,0.039512362,0.061061002,0.33687034,0.10064768,0.18611148,0.15113708,0.3055514,0.39328796,0.12637872,0.40179121,0.35872343,0.19633465,0.2667912,0.12684971,0.0655612,0.21404295,0.2442806,0.36158776,0.34336266,0.26716232,0.14550804,0.29193172,0.25841707,0.2482104,0.15498717,0.29149076,0.31946167,0.28956652,0.028134264,0.2571426
layer_1,0.04290575,0.14296503,0.14175081,0.13016514,0.14869784,0.15297098,0.24867883,0.25031957,0.13681355,0.14821576,0.124077275,0.19183238,0.10685234,0.11081045,0.23288232,0.047367007,0.123367414,0.1834654,0.16805422,0.1626611,0.13578053,0.06844958,0.06575658,0.16437759,0.15132713,0.10702924,0.1470144,0.09428031,0.2798452,0.05420903,0.10492405,0.09531189,0.1843589,0.0968403,0.029206485,0.11937196,0.104293026,0.17860042,0.14941287,0.16746522,0.13374753,0.05175488,0.2262085,0.10989038,0.17174372,0.14297394,0.14581995,0.11145293,0.239298,0.08924029,0.24649641,0.14748509,0.13436824,0.12210644,0.1201914,0.37554008,0.11454021,0.1515457,0.11042319,0.10643886,0.067278706,0.1578698,0.13200521,0.1363392,0.10921519,0.19897759,0.14354143,0.122275725,0.34907788,0.13544263,0.115051955
layer_2,0.09470847,0.21254179,0.20375445,0.15285228,0.16173838,0.4048289,0.092879705,0.14803253,0.3302726,0.10378865,0.20269634,0.13551582,0.14843161,0.26332298,0.15320434,0.12619253,0.10275013,0.1419744,0.19336666,0.117448226,0.4284058,0.29392377,0.10332207,0.14059608,0.12819539,0.19261418,0.17854269,0.1815893,0.018378481,0.05591725,0.11440035,0.12929724,0.31077793,0.11455973,0.22848338,0.29172635,0.092627734,0.131125,0.18346265,0.24197483,0.027685769,0.14078712,0.32901618,0.110176,0.25356016,0.18308772,0.1309051,0.09948463,0.12591515,0.11981079,0.2517733,0.24860826,0.37803397,0.12506044,0.12418777,0.16364278,0.14191122,0.54074067,0.28473338,0.15887101,0.3106692,0.2938374,0.19358534,0.1452172,0.11146425,0.29826608,0.1361257,0.09627809,0.20881431,0.22650364,0.12452895
layer_3,0.08476627,0.06904665,0.08330885,0.21437207,0.12032824,0.345961,0.069034845,0.10652841,0.07661471,0.19543669,0.30872607,0.020168819,0.14456104,0.08623015,0.13101384,0.09100501,0.118581295,0.06896504,0.07215192,0.075420156,0.1279769,0.093585856,0.07579986,0.1726056,0.08994415,0.31536758,0.43704262,0.32810912,0.08783682,0.14352106,0.14640756,0.100964636,0.06984994,0.09829225,0.071912915,0.18369156,0.21288991,0.07906259,0.028565982,0.1214495,0.10532432,0.1544328,0.08728429,0.12823242,0.078957856,0.07524762,0.070503354,0.072177984,0.15513285,0.1358198,0.12142531,0.09706939,0.07352877,0.27569658,0.07750584,0.09255206,0.2815568,0.22405884,0.11977332,0.12467219,0.26467833,0.09370686,0.07842835,0.123975836,0.07070689,0.19779053,0.12515105,0.19087307,0.14275292,0.098524936,0.06923253
layer_4,0.1251795,0.13112324,0.12728745,0.3585083,0.16761817,0.12491413,0.11501017,0.18552701,0.14820531,0.12626673,0.1257354,0.16741417,0.12539613,0.1253585,0.12523374,0.12515514,0.27619275,0.13072728,0.12561984,0.12514459,0.12561888,0.12539613,0.1259952,0.13124645,0.124429874,0.15550609,0.12986834,0.40132582,0.12518038,0.13025971,0.33764383,0.12537391,0.13050908,0.12491413,0.15037283,0.20043732,0.12635896,0.12745959,0.1420057,0.18910332,0.12681751,0.12489078,0.14793545,0.23767833,0.12864286,0.6791185,0.12973206,0.12627965,0.12563442,0.12866949,0.14094527,0.12532336,0.12661557,0.12865083,0.15303802,0.1258621,0.34473366,0.15034983,0.12542252,0.12788135,0.41309357,0.12588018,0.12517567,0.1273323,0.12830357,0.12538393,0.1362951,0.11840923,0.1361825,0.14978892,0.12659863
layer_5,0.12491413,0.12489999,0.12740725,0.12491413,0.12496478,0.12536177,0.14409602,0.12491413,0.12940525,0.12555338,0.12509486,0.12518892,0.12616761,0.12516166,0.1251795,0.13342157,0.12518759,0.12519497,0.12615304,0.12570302,0.24047104,0.124715865,0.12517622,0.12544663,0.12518892,0.12515484,0.12647095,0.127999,0.12540509,0.13325247,0.12529142,0.12513791,0.13009354,0.12570167,0.14070514,0.14378832,0.124921404,0.13058433,0.12527506,0.12540509,0.12540212,0.13163546,0.12538083,0.12515387,0.12514748,0.12626287,0.12517814,0.12536298,0.12761481,0.12518892,0.125183,0.41254216,0.13333055,0.12768663,0.12720983,0.124558106,0.13633756,0.16705635,0.12610124,0.12512952,0.12573507,0.12520047,0.13606362,0.12491413,0.12518759,0.12686676,0.12517814,0.12518546,0.15365227,0.12517713,0.12538083
layer_6,0.13047928,0.1427745,0.12058876,0.13188098,0.12577805,0.16152275,0.22527182,0.13146634,0.1287088,0.12619045,0.28535932,0.1484092,0.1251795,0.12517676,0.125198,0.12539124,0.12940575,0.12893139,0.12739673,0.4121793,0.3224525,0.12480737,0.16481736,0.12842146,0.16751783,0.15393746,0.14795248,0.12518862,0.12544014,0.12565392,0.14100179,0.12817381,0.1422753,0.13452394,0.13782819,0.18975314,0.22667657,0.1249193,0.12496613,0.13828734,0.23817156,0.12540509,0.1298352,0.12727205,0.12544116,0.40158772,0.12688279,0.18476722,0.6242443,0.2027561,0.16152811,0.12542252,0.12921427,0.12805131,0.13461103,0.14259715,0.039940752,0.12863477,0.14149392,0.5617427,0.12515095,0.55261934,0.12536688,0.14707172,0.12847434,0.12535368,0.12511155,0.12542051,0.13551727,0.12653501,0.15973735
layer_7,0.1253251,0.21499506,0.23360723,0.12508854,0.12570524,0.12487909,0.12906833,0.12474164,0.12640484,0.12754963,0.13292211,0.20025219,0.125182,0.22987056,0.5888031,0.12469701,0.13058671,0.12516639,0.12800442,0.13188541,0.13993545,0.13888653,0.12540065,0.12545653,0.12491413,0.12657647,0.12706192,0.12541081,0.13538495,0.14775492,0.12515931,0.12517814,0.1278157,0.13104354,0.12572479,0.12879632,0.17843597,0.13597322,0.43550757,0.12331384,0.12826146,0.16137834,0.1250346,0.18120915,0.13026431,0.24321495,0.15326862,0.30418533,0.1378921,0.12477658,0.12519921,0.23340404,0.12898545,0.14218533,0.124856256,0.1290575,0.15105626,0.19366992,0.12514903,0.12730353,0.13058689,0.12517354,0.12543124,0.43413937,0.2342664,0.12584804,0.12631145,0.12491413,0.12600733,0.12580068,0.12576473
layer_8,0.31860173,0.18056494,0.13237464,0.12876785,0.27861598,0.12672356,0.3417299,0.4972749,0.12627193,0.12565674,0.14429548,0.17110673,0.13352478,0.12941995,0.17632064,0.12519677,0.12516925,0.60684955,0.13146551,0.12542668,0.12949593,0.14229646,0.12569639,0.13077717,0.1365255,0.12683505,0.16012847,0.23943527,0.935258,0.033878144,0.14498954,0.25178194,0.23299704,0.12723434,0.17801924,0.16732134,0.16956893,0.50123656,0.12543888,0.50108904,0.15549761,0.12889412,0.13379307,0.16367497,0.39057302,0.12537417,0.13170902,0.12937666,0.2465109,0.23533347,0.14394881,0.15604655,0.14864151,0.14935943,0.124878526,0.31244296,0.12951906,0.12515746,0.30169407,0.1607756,0.14734423,0.12830679,0.2661889,0.14055988,0.12542795,0.12539779,0.4957007,0.15960947,0.18389784,0.39622012,0.12724702
layer_9,0.1777217,0.1276897,0.40203115,0.13455819,0.1256361,0.18451509,0.19268222,0.1251596,0.12614961,0.18902491,0.12539613,0.12567563,0.12674208,0.12491824,0.12491413,0.12538083,0.1595693,0.13579717,0.12711789,0.14845061,0.12549521,0.12578572,0.12650627,0.45759678,0.1621743,0.1267556,0.17366089,0.14269125,0.12524384,0.12491413,0.21595109,0.12724763,0.1253585,0.1251596,0.12572984,0.18644452,0.16484576,0.13352816,0.14026569,0.12884973,0.36995888,0.14285469,0.1259497,0.12539095,0.1255873,0.12984468,0.20852774,0.13315153,0.1509479,0.12486462,0.12782778,0.13056824,0.12600844,0.13113376,0.7984662,0.25334725,0.1253879,0.14812858,0.13141371,0.1343754,0.12587671,0.12548503,0.13119869,0.125198,0.17194337,0.1251795,0.13601236,0.12751456,0.13390276,0.12516485,0.0015231355
