,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,95,215,74,563,492,31,185,440,74,62,82,37
layer_1,453,112,120,22,32,56,69,41,22,22,288,54
layer_2,170,25,493,304,307,155,22,149,184,602,230,22
layer_3,22,23,235,154,22,22,541,450,47,37,22,520
layer_4,31,59,22,185,25,378,27,289,22,39,22,641
layer_5,22,22,95,28,32,22,60,35,22,22,37,22
layer_6,138,23,22,22,24,22,22,40,241,22,22,64
layer_7,293,22,22,24,28,23,22,22,38,22,22,22
layer_8,22,22,22,22,43,31,22,182,24,22,22,22
layer_9,22,22,22,67,22,22,22,22,23,22,109,22
layer_10,22,22,22,23,22,47,22,23,22,86,22,30
layer_11,43,22,22,24,22,22,22,22,148,22,29,31
