,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,402,491,226,59,223,2,29,35,21,253,182,65,27,17,287,260
layer_1,435,494,227,4,84,112,145,233,118,17,23,259,73,138,162,259
layer_2,133,403,224,230,193,159,347,17,269,125,140,174,52,30,109,58
layer_3,522,250,217,164,232,154,191,227,29,33,294,197,189,9,179,43
layer_4,536,281,290,144,405,392,179,24,315,198,186,220,19,21,111,140
layer_5,538,376,155,417,258,239,172,462,210,203,204,211,205,204,203,204
layer_6,538,390,538,100,246,376,200,210,348,267,287,204,210,202,218,204
layer_7,523,423,297,126,327,260,244,205,32,223,213,206,209,204,204,206
layer_8,521,224,390,234,288,402,210,226,230,204,204,204,213,204,204,204
layer_9,354,220,463,516,241,234,278,213,231,204,211,210,204,212,204,204
layer_10,341,240,413,259,196,370,212,206,205,210,204,209,204,204,204,205
layer_11,504,294,267,349,91,485,343,203,189,411,204,331,209,274,204,203
layer_12,255,380,249,370,364,330,207,210,208,213,209,204,204,205,204,204
layer_13,478,346,218,259,227,277,214,220,204,204,212,205,204,206,204,204
layer_14,195,336,229,233,298,216,212,211,216,207,201,203,251,205,255,205
layer_15,218,276,208,206,210,223,211,204,224,208,205,197,204,204,204,204
layer_16,255,400,212,233,220,206,206,209,208,206,215,204,204,204,204,202
layer_17,467,285,209,224,237,209,203,211,214,204,219,204,204,204,329,204
layer_18,257,277,256,212,205,224,267,205,202,204,205,206,210,204,204,203
layer_19,306,243,211,215,207,212,204,215,209,204,205,204,204,204,204,202
layer_20,110,293,320,293,201,260,232,205,209,205,205,204,204,204,204,225
layer_21,35,348,240,277,294,275,203,205,192,205,202,36,204,204,69,204
layer_22,369,271,314,26,263,89,208,246,214,238,204,207,203,203,192,208
layer_23,464,140,343,272,268,321,298,326,7,188,87,210,362,272,192,213
