,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,21,20,15,5,8,0,6,5,7,0,4,0,4,2,3,6
layer_1,23,21,19,3,16,15,16,16,4,5,5,5,6,4,0,9
layer_2,13,22,18,21,15,11,4,11,7,6,5,3,6,11,3,4
layer_3,25,7,22,8,7,8,7,8,3,4,10,6,0,5,4,5
layer_4,24,8,10,13,12,7,5,4,7,3,3,4,3,4,3,7
layer_5,21,19,4,8,4,4,4,3,3,3,4,4,3,3,3,3
layer_6,21,13,22,3,5,4,3,3,3,4,4,3,3,3,2,4
layer_7,20,20,24,4,7,5,3,3,0,3,3,3,3,3,2,3
layer_8,21,7,12,11,5,5,3,3,3,3,3,3,3,3,3,3
layer_9,7,7,7,15,8,4,4,3,5,3,3,3,3,4,3,3
layer_10,19,8,7,9,3,3,3,3,3,3,3,3,3,3,3,3
layer_11,20,18,9,4,3,13,3,3,3,4,3,4,3,3,3,3
layer_12,7,12,7,4,3,4,3,3,3,3,3,3,3,3,3,3
layer_13,26,15,5,5,3,3,3,3,3,3,3,3,3,3,3,3
layer_14,7,10,5,3,3,3,3,3,3,3,3,3,2,3,3,3
layer_15,8,9,3,3,3,4,4,3,5,3,3,3,3,3,3,3
layer_16,20,16,3,3,4,3,3,3,3,3,3,3,3,3,3,3
layer_17,21,14,4,16,3,3,4,3,3,3,3,3,3,3,3,3
layer_18,19,12,3,3,4,3,9,3,3,3,3,3,3,3,3,3
layer_19,19,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3
layer_20,13,9,3,5,3,3,3,3,3,3,3,3,3,3,3,4
layer_21,2,8,4,11,3,4,3,4,3,3,3,1,3,3,3,3
layer_22,14,6,24,2,8,13,4,1,3,4,3,3,3,3,4,4
layer_23,29,3,18,18,17,16,14,14,5,4,8,3,4,3,3,2
