,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,69,381,4,158,92,169,127,284,390,141,89,62
layer_1,86,153,80,127,5,244,282,51,156,138,475,125
layer_2,3,141,187,110,183,73,29,92,116,0,102,251
layer_3,70,104,85,226,142,0,168,20,123,67,201,180
layer_4,144,138,93,81,148,246,136,117,116,113,139,34
layer_5,164,93,94,126,167,99,163,144,170,58,80,130
layer_6,65,101,105,68,119,112,121,137,114,248,98,113
layer_7,72,116,134,163,113,78,85,58,64,187,159,58
layer_8,194,122,94,80,108,133,117,127,129,141,173,106
layer_9,86,208,98,90,111,140,100,171,68,155,143,141
layer_10,128,56,92,118,72,81,185,77,106,43,64,102
layer_11,120,94,91,95,120,160,80,117,73,110,109,125
