,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,10,6,4,18,16,22,10,29,271,25,16,26
layer_1,11,147,9,2,4,150,198,4,44,39,37,11
layer_2,3,6,58,25,35,32,3,8,31,0,10,150
layer_3,5,23,16,168,49,0,40,5,17,39,58,8
layer_4,29,51,28,3,24,164,10,9,49,12,10,9
layer_5,115,11,6,13,14,19,7,56,89,26,4,81
layer_6,16,30,25,3,13,36,31,38,24,12,17,26
layer_7,28,50,25,3,20,26,32,10,18,13,66,17
layer_8,52,29,26,23,26,59,22,45,25,39,61,25
layer_9,25,29,34,32,30,43,29,55,16,36,59,46
layer_10,23,6,23,38,20,27,8,14,23,3,21,36
layer_11,38,40,25,8,22,52,17,44,7,31,20,35
