,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,58,93,73,49,39,15,3,6,4,37,8,3,47,2,10,11
layer_1,96,87,57,61,50,47,22,8,16,11,10,12,11,18,36,7
layer_2,105,68,44,42,48,10,25,1,29,21,32,13,24,13,13,4
layer_3,98,65,42,95,22,2,23,5,15,12,26,24,14,4,13,14
layer_4,83,4,20,51,28,49,53,1,2,9,1,30,9,9,17,25
layer_5,66,25,19,7,1,1,2,1,1,2,1,1,1,1,1,1
layer_6,11,57,78,8,4,3,9,1,2,1,1,1,1,1,1,1
layer_7,88,26,42,8,12,33,0,2,1,1,1,1,1,1,1,1
layer_8,88,23,40,27,0,5,1,1,2,1,1,1,1,1,1,1
layer_9,71,9,2,15,17,6,1,1,1,1,1,1,1,1,1,1
layer_10,9,59,1,3,3,2,1,1,1,1,1,1,1,1,1,1
layer_11,74,8,6,3,1,3,1,3,1,1,1,1,1,1,1,1
layer_12,38,23,8,12,1,1,3,6,1,8,1,1,1,1,1,1
layer_13,48,22,1,7,1,1,1,2,2,1,1,1,1,1,1,1
layer_14,14,12,3,5,10,2,2,1,1,1,1,1,0,1,1,1
layer_15,89,49,11,9,2,1,4,1,1,1,1,1,1,1,1,1
layer_16,83,20,1,2,5,3,1,1,1,1,1,1,1,1,1,1
layer_17,79,24,16,18,1,3,5,12,1,1,1,1,1,1,1,1
layer_18,43,38,28,14,7,1,1,3,1,1,1,1,1,1,3,1
layer_19,27,13,43,2,1,6,20,1,1,2,1,1,1,1,1,1
layer_20,84,45,25,2,8,5,2,1,1,1,1,1,1,1,1,1
layer_21,50,88,13,4,2,13,8,1,4,1,1,1,1,1,23,1
layer_22,80,21,36,10,47,20,13,34,1,1,1,1,25,1,1,3
layer_23,58,50,58,42,7,29,15,19,4,46,13,29,1,5,16,5
