,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.16458334,0.035416666,0.23333333,0.0020833334,0.0,0.0,0.34583333,0.275,0.17708333,0.23125,0.104166664,0.2,0.01875,0.2,0.45416668,0.0
1,0.04375,0.022916667,0.0,0.0,0.0,0.0020833334,0.010416667,0.041666668,0.0,0.0020833334,0.0,0.00625,0.008333334,0.0,0.033333335,0.0
2,0.0020833334,0.033333335,0.04375,0.0,0.060416665,0.14166667,0.041666668,0.0,0.0,0.010416667,0.0,0.016666668,0.03125,0.09791667,0.047916666,0.008333334
3,0.05,0.010416667,0.004166667,0.0,0.01875,0.3,0.0,0.0,0.0,0.0020833334,0.0,0.06875,0.0020833334,0.0,0.2625,0.06458333
4,0.025,0.0,0.072916664,0.0,0.0,0.025,0.004166667,0.004166667,0.40833333,0.083333336,0.108333334,0.08541667,0.0,0.00625,0.020833334,0.060416665
5,0.0,0.0,0.0,0.039583333,0.42708334,0.020833334,0.033333335,0.0,0.0,0.058333334,0.0,0.0020833334,0.06666667,0.0,0.13958333,0.0
6,0.05,0.0020833334,0.00625,0.0,0.78333336,0.18541667,0.060416665,0.004166667,0.004166667,0.0,0.004166667,0.27708334,0.30416667,0.0,0.052083332,0.20208333
7,0.0,0.0,0.035416666,0.22916667,0.025,0.31041667,0.0,0.0,0.083333336,0.058333334,0.0,0.0,0.0,0.11875,0.0125,0.05
8,0.40208334,0.0,0.04375,0.12916666,0.0020833334,0.0,0.0,0.010416667,0.108333334,0.0,0.0,0.004166667,0.0375,0.0020833334,0.0,0.0
9,0.022916667,0.052083332,0.0,0.0,0.022916667,0.0,0.008333334,0.108333334,0.0,0.0,0.0020833334,0.23541667,0.008333334,0.04375,0.0,0.0020833334
10,0.0,0.045833334,0.047916666,0.00625,0.35625,0.40416667,0.008333334,0.029166667,0.21041666,0.00625,0.1375,0.0875,0.033333335,0.0,0.0020833334,0.0125
11,0.058333334,0.010416667,0.0,0.0020833334,0.30625,0.0,0.13125,0.31875,0.060416665,0.027083334,0.033333335,0.0,0.0,0.23958333,0.0,0.0
12,0.016666668,0.00625,0.00625,0.125,0.21875,0.46458334,0.0,0.0,0.0,0.0020833334,0.0,0.0,0.11666667,0.0020833334,0.0,0.0
13,0.022916667,0.08125,0.0,0.004166667,0.0,0.0,0.0,0.0,0.12291667,0.0,0.004166667,0.0375,0.008333334,0.004166667,0.49166667,0.0
14,0.0125,0.0125,0.027083334,0.0,0.38958332,0.0020833334,0.01875,0.020833334,0.004166667,0.0,0.14375,0.24791667,0.0,0.0,0.0,0.1125
15,0.21875,0.27083334,0.0,0.0,0.025,0.072916664,0.58958334,0.31041667,0.083333336,0.08541667,0.0,0.004166667,0.09166667,0.0,0.25833333,0.0
16,0.50416666,0.014583333,0.0125,0.00625,0.09583333,0.110416666,0.0020833334,0.025,0.0020833334,0.32083333,0.0,0.01875,0.0,0.0,0.027083334,0.0
17,0.0,0.008333334,0.110416666,0.083333336,0.0,0.0,0.072916664,0.0125,0.0,0.0,0.06666667,0.0,0.0625,0.0,0.077083334,0.108333334
18,0.0020833334,0.010416667,0.014583333,0.025,0.004166667,0.0,0.022916667,0.114583336,0.0,0.24791667,0.0,0.40833333,0.08125,0.0,0.052083332,0.072916664
