,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,14.28306,3.6156244,2.0673854,15.542872,9.181153,4.213335,0.31784895,13.299315,3.1815565,10.610281,1.4149399,6.1190405
layer_1,1.0235643,2.2798104,4.4653764,4.0314236,3.4478767,1.1666869,6.779297,1.3634403,2.738292,1.8368043,1.5481408,6.703367
layer_2,1.0562538,6.3961062,1.5141141,1.2679014,0.7998878,14.979307,2.8496785,6.9256616,3.2446206,41.343388,0.83324665,2.125418
layer_3,1.1489389,21.555191,8.804049,8.389001,8.833866,43.65843,24.471111,1.954548,4.1682653,3.0330367,5.747395,8.990633
layer_4,0.559432,4.5534434,4.341222,32.271988,16.351206,7.0817633,2.1149766,2.728257,3.007873,10.91548,4.5386615,3.3235865
layer_5,3.9809551,1.7347023,16.15912,9.872365,22.506832,38.747677,6.490958,11.009329,14.744268,51.83867,10.737796,8.904299
layer_6,31.30757,3.7785676,4.956273,8.79786,7.4910836,6.6828117,9.840352,1.6364658,7.0075574,1.1479155,35.617252,4.1539073
layer_7,2.074924,9.553896,54.64717,78.25915,1.2307993,4.2502537,9.233404,15.771328,5.7468004,7.0408564,44.325165,38.070824
layer_8,12.123615,3.71972,15.631439,92.164795,1.0698622,3.0673902,5.699712,16.629911,61.627613,33.210236,9.380355,14.700422
layer_9,3.6023166,17.214567,6.3947363,14.456955,12.926949,28.261147,53.824074,15.346189,6.4178214,1.6254416,3.0152202,16.58385
layer_10,42.080074,5.464591,3.3068178,9.426708,32.8021,16.911411,32.178867,11.73109,6.0808816,6.3792934,8.783944,2.7333817
layer_11,13.752723,25.050388,4.625197,33.18215,28.65239,20.271282,8.088575,10.634839,18.87059,17.460302,35.307194,7.8101892
