,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,0.14043425,0.07170636,0.0010088993,0.0,0.017702263,0.015660482,0.00698216,0.08533702,0.0019815855,0.014068056,0.0,0.0,0.008463203,0.011039628,0.0,0.87750846,0.0,0.21852796,0.10861011,0.5570675,0.005722041,0.08078028,0.0,0.0
layer_1,0.0019701337,0.029880496,0.0,0.016425662,0.052142244,0.05378937,0.0,0.0,0.059880458,0.009046981,0.01067587,0.0,0.011848645,0.00284818,0.062848866,0.0,0.0,0.003771961,0.0,0.0,0.0,0.009568549,0.014779065,0.0
layer_2,0.019436343,0.0079524685,0.0029762913,0.0,0.0,0.0,0.010732946,0.026452407,0.0,0.00095476257,0.0,0.0,0.0,0.0,0.0,0.00094242074,0.0,0.0,0.008643234,0.001948756,0.00679039,0.016603671,0.004999023,0.013853961
layer_3,0.0,0.0,0.0481087,0.01833027,0.0,0.0028927089,0.0,0.004914461,0.008732109,0.004889422,0.0,0.01751531,0.0,0.003934401,0.0,0.0,0.0,0.0,0.024607388,0.0069570453,0.0,0.023205595,0.0,0.059869163
layer_4,0.0,0.0,0.0,0.109811604,0.0,0.052391417,0.0068308255,0.0019790235,0.0,0.000940305,0.0,0.025711242,0.009719863,0.03262654,0.01201949,0.0,0.0,0.022736548,0.031747185,0.02002529,0.0,0.0,0.0,0.012597823
layer_5,0.0029276574,0.05592176,0.021724379,0.008653753,0.015542972,0.0,0.00089545676,0.0,0.0046535083,0.020025207,0.036983132,0.02224288,0.11674673,0.046703015,0.004908463,0.00097457797,0.0,0.0049393713,0.0009552,0.0009541471,0.0,0.0058488706,0.053263903,0.08413423
layer_6,0.030681428,0.0,0.0,0.0,0.0038357077,0.07312186,0.04078323,0.09325689,0.1326548,0.046542566,0.0,0.009745376,0.07384156,0.0,0.009802625,0.055666182,0.00097161945,0.04180166,0.0,0.0,0.0048967754,0.036034312,0.097054616,0.2684512
layer_7,0.04841303,0.17209235,0.0,0.0038158551,0.0,0.0038064986,0.032750525,0.22785757,0.36147255,0.10785618,0.020661484,0.005758921,0.011502141,0.19846809,0.011840429,0.0,0.0030257984,0.0009280706,0.041903265,0.023326898,0.21838933,0.028544141,0.026595064,0.021280147
layer_8,0.0,0.0019841406,0.0045854435,0.024508625,0.043908753,0.096163295,0.0,0.0,0.004766696,0.016361436,0.020011293,0.08353206,0.0010068762,0.021909464,0.046058852,0.16222335,0.004837188,0.0028917156,0.036975466,0.0028944835,0.002944603,0.031303927,0.16808176,0.0058213496
layer_9,0.016244208,0.14278258,0.06983075,0.0,0.0,0.0,0.2530869,1.0,0.07727534,0.00095302245,0.0058231717,0.0,0.04235858,0.00095318374,0.08049404,0.0,0.011712787,0.000997131,0.049694084,0.004845098,0.049937453,0.0009784607,0.013510537,0.016060963
layer_10,0.10289263,0.019939002,0.0,0.0009833392,0.020956779,0.0018772553,0.079748474,0.07346635,0.004745781,0.0066710752,0.033341583,0.0018709644,0.92764866,0.3383543,0.46168518,0.0,0.00094732095,0.0,0.030983651,0.033818368,0.029975088,0.0,0.0,0.0019427179
layer_11,0.03112405,0.0,0.014266622,0.030039165,0.005506381,0.006879778,0.0,0.017387379,0.014296089,0.026927581,0.0,0.039495587,0.06411393,0.43459597,0.14681743,0.0,0.05018108,0.017416473,0.24649641,0.19898404,0.031729538,0.04460236,0.023400718,0.028576348
layer_12,0.001987481,0.040003814,0.039403826,0.0,0.0,0.04407493,0.16933133,0.06572388,0.0039285063,0.009495188,0.0019314105,0.013388249,0.021376612,0.0,0.053511966,0.003887424,0.008664284,0.12764208,0.026966598,0.0,0.0,0.0,0.027578685,0.1773818
layer_13,0.015611985,0.014495451,0.010691972,0.008418631,0.01745209,0.0037619912,0.80991477,0.06743247,0.50422245,0.084974445,0.0066886633,0.027425913,0.0018822046,0.0037062678,0.009503623,0.012259148,0.00091252336,0.012834319,0.013647482,0.07981054,0.0060285092,0.0,0.0,0.003862504
layer_14,0.5690542,0.0,0.0018650789,0.3306376,0.13150814,0.6094605,0.15042295,0.044631157,0.0019133218,0.23922928,0.010091087,0.010771065,0.00081956974,0.0,0.0,0.018424746,0.0018937015,0.104529664,0.001965283,0.043395255,0.021953546,0.0019950627,0.0009103163,0.054932933
layer_15,0.0,0.0,0.040512938,0.28741875,0.018925289,0.00096754363,0.0009566443,0.0019077954,0.14491506,0.009928639,0.09326417,0.011596204,0.000944765,0.0,0.05717981,0.026533542,0.0036285128,0.042900097,0.00095308,0.0,0.0,0.0066685616,0.008494762,0.03560281
layer_16,0.005710088,0.013945836,0.005827734,0.0,0.011712477,0.0,0.20010838,0.0019030387,0.0020164407,0.0029579313,0.0,0.008882606,0.04046817,0.0019465457,0.028420327,0.0,0.0,0.00092507113,0.011325817,0.11845797,0.009343735,0.017500052,0.0067941104,0.0038198542
layer_17,0.010902714,0.0,0.003673219,0.0,0.0,0.020224428,0.14684306,0.032666467,0.001924122,0.002821116,0.0,0.0,0.0,0.0029698552,0.0,0.017709741,0.01862332,0.0,0.0,0.014651961,0.0009886766,0.0,0.0047636004,0.0
layer_18,0.0,0.00094139803,0.0,0.0,0.0,0.016178638,0.003994071,0.0028907286,0.0009812854,0.0,0.0018703247,0.000911608,0.00096800335,0.0,0.0,0.0,0.0057710395,0.0019670748,0.00093546475,0.0008913347,0.005744381,0.072118096,0.0046351845,0.0019810258
layer_19,0.011976667,0.1923163,0.00096036994,0.09019882,0.029314099,0.015759302,0.03102411,0.09114117,0.0,0.0009708225,0.0009782003,0.010707555,0.0,0.004037131,0.0,0.0008913347,0.0,0.0,0.0029846556,0.0047554052,0.0,0.0,0.0,0.0
