,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,18,0,31,34,6,4,8,31,33,0,29,0
layer_1,20,36,30,22,43,0,45,0,0,32,24,7
layer_2,35,0,47,6,0,19,2,4,18,52,1,4
layer_3,14,0,5,49,0,0,31,0,0,27,6,0
layer_4,35,9,0,27,25,9,48,9,2,53,2,24
layer_5,1,0,0,1,0,0,0,0,0,0,7,23
layer_6,2,0,8,20,0,0,0,0,1,43,11,3
layer_7,0,0,0,16,0,0,0,1,0,0,6,0
layer_8,0,0,0,0,2,3,0,0,3,0,2,0
layer_9,0,10,0,0,0,7,0,0,21,0,0,1
layer_10,0,0,15,3,7,64,0,0,53,6,0,2
layer_11,6,88,56,0,53,0,4,1,24,0,8,46
