,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,211,11,361,51,137,7,38,568,510,2,201,8
layer_1,22,241,582,43,470,30,181,0,4,237,233,59
layer_2,14,0,643,28,0,187,0,138,164,315,6,28
layer_3,879,0,215,461,17,0,46,0,4,388,15,2
layer_4,320,777,9,1258,288,92,271,180,188,345,99,156
layer_5,5,0,0,12,0,0,0,0,1,0,670,69
layer_6,0,519,6,457,0,1,0,0,26,869,333,21
layer_7,150,104,0,71,31,69,5,75,0,0,10,3
layer_8,0,36,7,0,777,119,10,1,1198,0,79,65
layer_9,0,473,4,4,0,223,36,2,400,0,1,14
layer_10,0,0,1269,276,224,311,5,0,225,1043,33,277
layer_11,321,697,647,59,476,29,67,7,625,1,255,1016
