,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,43,3,137,0,26,105,18,1,0,1,11,0
layer_1,3,67,2,0,16,16,9,0,2,59,25,1
layer_2,0,0,1,4,0,13,9,0,0,5,0,0
layer_3,9,1,3,21,39,16,31,0,108,1,0,0
layer_4,14,44,38,117,76,255,36,25,19,8,110,22
layer_5,32,0,3,0,0,47,0,0,18,39,1,274
layer_6,82,1,205,11,8,242,49,0,2,39,0,6
layer_7,82,0,0,119,220,5,0,31,0,0,0,0
layer_8,159,5,114,0,119,583,1,11,38,3,22,132
layer_9,0,17,37,0,1,130,0,96,101,13,367,22
layer_10,2,73,107,5,239,1,59,3,1,3,2,210
layer_11,184,40,24,29,4,121,611,318,163,150,455,11
