,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,352,6,502,68,90,12,51,418,268,10,242,0
layer_1,25,175,485,0,286,65,102,2,15,260,174,46
layer_2,8,0,538,9,0,66,0,80,35,153,3,8
layer_3,582,0,36,105,27,0,8,2,11,106,0,7
layer_4,201,349,19,528,134,59,88,106,177,167,86,88
layer_5,1,2,0,0,0,4,0,0,4,1,303,41
layer_6,2,433,43,158,2,2,1,0,39,377,163,6
layer_7,75,59,4,68,52,21,5,3,0,8,2,2
layer_8,0,31,8,0,362,39,15,8,254,0,660,521
layer_9,0,122,1,13,23,190,98,57,449,0,1,186
layer_10,335,41,548,53,182,66,7,2,89,429,26,428
layer_11,212,363,234,69,411,49,155,36,531,8,254,596
