,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,86,1,85,1,6,3,92,96,82,92,67,71
layer_1,94,96,95,73,78,77,81,79,73,73,63,1
layer_2,87,72,79,89,91,82,74,71,76,118,104,73
layer_3,74,74,63,70,73,73,100,113,78,76,73,89
layer_4,77,76,73,106,74,76,77,38,76,73,73,62
layer_5,76,74,93,81,75,76,83,75,74,73,74,73
layer_6,97,76,73,73,87,73,73,73,88,75,73,73
layer_7,111,73,73,73,77,73,73,74,72,73,75,73
layer_8,73,73,73,73,73,73,82,72,74,73,73,76
layer_9,73,73,73,84,73,73,73,73,94,73,73,73
layer_10,73,73,73,73,74,75,73,73,74,75,73,73
layer_11,76,73,73,76,73,73,73,74,89,73,74,73
