,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,28,1,33,0,0,3,30,6,32,33,20,28
layer_1,9,10,18,25,27,24,24,28,25,24,15,1
layer_2,6,25,2,0,17,4,25,8,2,7,17,25
layer_3,26,25,0,9,25,25,7,3,2,25,25,19
layer_4,23,21,25,20,25,25,25,1,25,25,25,1
layer_5,25,26,21,25,20,26,19,25,25,25,25,25
layer_6,23,25,25,25,29,25,25,25,15,25,25,25
layer_7,8,25,25,25,25,25,25,25,25,25,25,25
layer_8,25,25,25,25,25,25,28,24,25,25,25,25
layer_9,25,25,25,22,25,25,25,25,23,25,25,25
layer_10,25,25,25,25,25,25,25,26,25,24,25,25
layer_11,29,25,25,25,25,25,25,25,24,25,25,25
