,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,23,0,17,0,0,0,20,22,24,22,10,22
layer_1,17,16,25,13,15,16,12,15,13,13,26,0
layer_2,23,13,5,7,11,21,13,25,15,25,20,13
layer_3,13,13,8,7,13,13,11,24,21,14,13,12
layer_4,13,13,13,17,13,13,13,2,13,13,13,7
layer_5,13,13,13,13,13,13,12,13,13,13,13,13
layer_6,14,13,13,13,17,13,13,13,11,13,13,13
layer_7,24,13,13,13,13,13,13,13,13,13,13,13
layer_8,13,13,13,13,13,13,22,13,13,13,13,13
layer_9,13,13,13,14,13,13,13,13,19,13,13,13
layer_10,13,13,13,13,13,13,13,13,13,12,13,13
layer_11,13,13,13,13,13,14,13,13,24,13,13,13
