,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,4.5427837,3.8382523,3.0064516,5.085423,3.799588,4.6639986,4.9999657,7.1608334,2.6085868,3.5360234,3.5271506,3.0697272,2.6387103,7.1370006,3.1563456,3.5155566
layer_1,9.145344,1.28436,4.4017935,2.086326,5.8090796,1.7066718,2.5951526,1.6198684,2.9730182,2.1075597,4.838858,3.7584658,3.5286458,3.0383813,4.49463,2.6276584
layer_2,1.5640875,4.5794673,5.5354266,1.8429552,2.5952644,5.4824257,8.123709,8.476041,5.888311,3.7861688,2.7103457,10.321981,3.1201644,3.1503966,1.4203502,1.0485059
layer_3,0.94523644,2.0970876,0.6011099,0.83996487,0.7912799,7.666448,0.053005237,0.6511404,0.20103903,0.0007613612,0.15016696,0.40970227,0.04676269,1.505565,0.43294203,0.95416725
layer_4,0.006564668,0.0724552,0.07855725,0.033074986,0.6192059,3.586608,0.014956505,2.6471112,0.28314635,0.15310332,0.13983928,2.460511,0.0056383437,0.3308994,0.418886,3.6292615
layer_5,2.0709994,1.5112984,1.8602552,0.28461543,0.24067444,1.9450079,5.0324154,0.18841228,3.7392886,0.18902935,0.32197413,0.4953995,1.0892391,0.709553,0.17654486,0.68361354
layer_6,0.9264266,3.5034962,0.0015851285,0.06611441,1.0560917,2.899931,0.20302023,0.015629275,0.39194486,0.522046,0.12549527,0.8001612,1.1879989,0.23134793,0.12071248,0.29160985
layer_7,3.2857404,1.8880616,0.101965785,0.48958048,1.3694257,0.4621982,0.0035824822,0.115037404,0.3019738,0.055854164,0.10277328,1.879754,0.3260647,2.579434,0.7343918,0.33467317
layer_8,0.3212226,0.029852014,0.76700854,0.52343607,0.6691988,0.56815606,1.240936,0.25543463,1.0374721,0.54227275,0.40365234,2.289586,1.9921387,0.1628194,0.63960373,0.09857729
layer_9,0.8212782,0.9926349,0.16543892,0.46192887,1.4752324,2.1985033,0.6302883,2.4153593,0.4790927,1.7197475,0.39256135,0.3844641,0.32322645,2.505227,0.42499027,0.299345
layer_10,0.74587095,0.9543448,0.3702881,1.0264786,3.2895803,0.8968227,0.23967418,0.04258974,0.32316843,1.5037494,1.5084041,2.5821002,0.27945894,0.3743464,1.4581153,0.46784726
layer_11,0.09116846,0.63737756,0.4402724,0.68210346,1.8879375,5.8117657,0.39203563,0.97661376,0.9902061,0.46093798,0.515791,4.83114,1.0475911,1.2583741,1.2237554,0.31145337
layer_12,0.78638554,0.25241965,1.546897,0.42481884,0.2024877,0.19230683,1.2533387,2.2473702,0.31066766,0.17912616,0.027512744,0.7152046,3.9620242,1.0005096,1.164815,0.07966982
layer_13,2.841472,0.27578112,0.26444596,0.06233959,2.2555547,0.3509071,0.15393114,0.40820992,0.64256924,0.2626417,0.37982413,0.0680776,1.5835582,0.18778522,1.3696054,0.6070365
layer_14,1.2592051,0.2948712,0.15552492,0.12681146,0.50202405,0.35366657,0.061409857,0.50373715,2.766541,4.818352,0.18712509,0.49111673,0.7462662,0.39278576,0.42842746,0.20704097
layer_15,0.20369756,1.1127297,0.30189154,0.48797074,0.34533796,0.5735332,0.25847813,0.10772661,0.5359953,0.30401284,0.50384563,1.2788551,0.24465162,3.4568217,1.3531382,0.19592026
layer_16,0.09186789,0.1252059,0.43845874,1.4206399,0.2674056,0.5577123,0.32570827,0.023973104,0.4780645,0.54096603,1.5759504,0.23498832,0.09987513,0.2811523,0.1910059,0.06826354
layer_17,0.7606566,0.08225378,2.180418,0.2106524,0.2733128,0.12340821,0.54040676,0.21554434,0.5360732,0.1576689,0.056340426,2.0192428,0.32009208,0.43657613,0.2056826,0.3373412
layer_18,0.6099429,0.7724518,0.09832532,0.34762383,0.42664573,0.17919041,0.35769075,0.6068224,0.48562145,1.7365705,0.21927537,2.1175864,0.99127275,0.058475044,0.102196276,0.04682936
layer_19,0.08046401,0.19837525,1.1601269,0.28361657,4.678656,0.14665134,0.04493639,0.062492736,0.024603402,0.1373701,0.19742623,0.26630524,0.27910233,0.07305984,0.7216659,0.100048535
layer_20,0.38793245,0.058948215,0.7640369,1.7168189,0.11225154,0.8542154,0.2563301,0.20140581,0.06056237,0.66024584,0.3823771,1.616859,0.16760321,0.09852865,6.0255537,0.3864918
layer_21,0.309632,0.08496581,0.47154972,0.50044435,0.04595456,0.50197864,0.14778146,0.067275226,0.048255447,0.1897457,0.032629322,0.16497456,1.4297467,0.062164392,0.05843957,0.33438218
layer_22,0.067557484,0.07120281,0.5803998,0.1217337,0.10961609,0.12841372,0.10470056,0.0623502,0.2700039,0.14585431,0.03826041,0.089060195,0.6198104,0.05737567,0.07987652,0.15687057
layer_23,0.14282797,0.6037356,0.104014,0.22790594,0.31602567,0.60941255,0.068989135,0.2323765,1.4237747,0.1044557,0.45445642,0.15975754,0.3161603,0.04773863,0.052704122,0.15661761
layer_24,0.1307012,0.06300673,1.5152453,0.096395545,0.07336459,0.16886044,0.5539565,2.1031322,2.5663385,0.18393676,0.6660408,0.16837376,1.2801808,1.647989,0.1497738,0.074868634
layer_25,0.18941933,2.75024,0.049331803,0.28503138,3.0563946,0.17853007,1.7554284,0.089129694,1.1158204,0.057938546,0.0664929,0.077406466,0.08015799,0.7890549,0.09890041,0.09437809
layer_26,0.105614655,0.23253429,0.35865864,0.09187973,0.1164791,0.11926469,0.24581392,0.20669265,0.13912334,1.3625213,2.5908623,0.33953816,0.6961765,0.079011105,0.26259655,1.1279073
layer_27,0.27931988,0.22964208,1.0038342,1.9203537,0.39817342,2.0988345,0.21868096,1.0246993,0.1553306,0.48392567,0.25136685,0.21122701,0.08058329,0.45843515,0.1683524,0.20481837
