,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,0.09836057,0.5187584,0.07178372,0.16383207,0.119486935,0.14695066,1.0283715,1.609791,0.8238131,0.03200451,0.039631434,0.08110182,0.1591804,0.7394878,0.7658184,1.8467053,0.6235317,1.0353173,0.272621,2.033338,0.28642237,0.028967474,6.202366e-06,0.00018837157
layer_1,0.41143677,0.29932126,0.122989945,0.18930326,0.045749813,0.088337556,1.2790136,0.18755375,0.6960484,1.1929396,0.045703553,0.16144718,0.10083509,0.5667946,0.022559855,0.055087507,0.44249684,0.15157802,0.03423711,0.07448252,0.036539547,1.1302468,0.14127985,0.11701998
layer_2,0.5100804,0.10347396,0.1121743,0.97498834,0.20890377,0.33779868,0.048775744,0.044310503,0.21080866,0.12322866,0.17935102,0.0774019,0.1884941,0.24859947,0.5430501,0.020817723,0.00440457,0.022132676,0.24917997,0.13087621,0.15635757,0.8286534,0.3155599,0.31510025
layer_3,0.8640365,0.2239777,0.93052167,0.03979893,0.06757079,0.035912514,0.61343336,0.2774287,0.11876958,0.31012043,0.08967841,0.31279442,0.13491428,0.03857849,0.076696716,0.5971436,0.4375298,0.14583999,0.3514528,0.3366189,0.09313563,1.5388094,1.1186162,0.7222899
layer_4,0.5518345,0.20728306,0.14729993,0.38156196,0.22594634,0.51845783,0.440228,0.69850546,0.10349671,0.08342229,0.27942723,0.053071342,0.7753824,0.42364565,0.08084532,0.52109206,0.11280581,0.42160568,0.70972705,0.93043447,0.4962549,0.08163058,0.09774902,0.19269639
layer_5,0.40856332,0.7490654,0.34295812,1.5383742,1.0428435,0.6412649,0.010631106,0.0009962012,0.110290736,0.45825297,0.44646862,1.3843638,1.1834632,0.76272047,0.28748575,0.16270244,0.44103116,0.25236088,0.44782907,1.1546209,0.8487733,1.121118,0.5527762,0.63353264
layer_6,0.6546955,0.07816173,0.26634204,0.4163234,0.65943694,0.65136373,0.3509016,0.23504688,0.38147864,0.8906252,1.0948275,0.812956,0.4668619,0.43925452,1.0401849,0.9021311,0.53584075,0.6368951,0.27757022,0.16059849,0.9520328,0.432241,0.37456766,0.9186845
layer_7,0.28261155,0.54840356,0.33558846,1.224986,0.7645745,0.70391715,1.4045393,1.6647121,1.2526215,1.6712481,0.5035884,1.3317695,0.75898755,0.6988634,0.83608145,1.0661812,1.1719774,0.58900696,0.9145068,1.436301,1.1870074,0.7538581,0.823095,1.0100858
layer_8,0.69597703,1.0202336,0.12143774,0.8425642,0.5035231,0.9730814,0.16902298,0.36760053,0.08141608,0.55509704,0.93614084,1.2908882,0.59323275,0.8945546,0.71616,1.5524338,1.3801327,0.53071165,0.67978925,0.67413455,0.90728325,0.6091787,1.3376583,0.7178594
layer_9,1.0585399,1.0686731,1.1166947,0.33152667,0.5784717,0.4164589,1.5382829,1.475166,0.30666202,0.65787697,0.74491674,0.5084715,1.0052302,0.5473144,1.1496878,0.964334,0.9078941,0.8079822,0.9212132,0.5422328,0.4023595,0.74964947,1.0752509,0.45953667
layer_10,1.3429334,1.1251627,0.94398457,0.42451817,0.23149192,0.36441284,1.0621154,0.79363436,1.4766198,0.8871783,1.185803,0.49726194,1.0144169,1.9903301,1.1799173,0.7389361,0.74094766,0.7787526,1.3190567,1.2742202,1.1997569,0.0948782,0.38991117,0.66225535
layer_11,1.3573818,0.77626336,1.1455718,1.0192949,0.9271391,1.0399476,0.990507,1.2110851,1.2419097,0.92027277,1.0669435,1.4270551,1.4024452,1.1143335,0.35420004,0.5869619,1.5741096,0.5552408,1.1348524,1.3206065,1.2740965,1.2097625,0.80037975,1.1782151
layer_12,0.9807616,1.0400568,1.1713115,0.28710076,0.39041746,0.73085093,1.4458761,1.2055575,1.1209455,0.82907516,0.7653443,0.6884607,1.1770183,0.55808234,1.537267,0.6436243,0.5040848,1.2738223,0.5553434,0.26115236,0.2650411,0.37908357,0.71411026,1.6669058
layer_13,1.0320886,0.91613996,0.77871656,1.2911214,0.88216424,0.9627472,0.17122774,0.94897825,1.1047252,0.9586474,0.73055214,1.1749473,0.30662882,0.04231882,0.052387938,1.1790305,0.4301256,1.0608842,0.78801155,1.8210119,0.7890609,0.5426504,0.63709885,0.44763958
layer_14,0.5276713,0.03637941,0.02649574,0.6353538,0.6495727,1.0854065,0.60660523,0.8694835,0.6625159,0.14498994,0.33112824,0.14436115,0.68854,0.4141433,0.26488134,0.64375883,0.88503176,0.7968223,0.74379444,0.9554003,0.8777447,0.28663167,0.032051776,0.2686439
layer_15,0.22443494,0.10959325,0.41170534,0.44518688,0.44641685,0.4929186,0.31862035,0.57763845,0.36734736,0.5857601,2.0664208,0.6389954,0.38797742,0.0787354,0.3717814,0.6411144,0.6223575,0.92289466,0.18691373,0.22351247,0.3120454,0.3502766,0.26621327,0.52287287
layer_16,0.8701901,0.5450089,0.06818065,0.068830885,0.05605491,0.060500722,0.8668728,0.6379058,1.0310082,0.4724535,0.16751757,0.2420392,0.010040787,0.051117454,0.15515143,0.2485577,0.22739048,0.22494884,0.7514976,0.83011204,0.9868872,0.37976247,0.26662964,0.06019049
layer_17,0.2835921,0.11918016,0.31821746,0.07390222,0.08922194,0.19223946,0.37087953,0.12638739,0.24414924,0.1403843,0.19027163,0.19324167,0.12697153,0.45613754,0.2359768,0.7180839,0.07468093,0.3527303,0.21099019,0.02040398,0.023937134,0.13800368,0.22393058,0.24863501
layer_18,0.097093485,0.1517339,0.027654238,0.06709605,0.10021341,0.06292527,0.21769392,0.44491792,0.3316493,0.28634644,0.12600628,0.23040503,0.06521715,0.11379011,0.34380123,0.04603635,0.32096896,0.37144503,0.09805769,0.25699374,0.42557725,0.17782511,0.31879094,0.56000686
layer_19,0.20669034,0.2543368,0.29078946,0.05555692,0.104523264,0.10988042,0.159982,0.14915684,0.16519384,0.22590937,0.12293349,0.16742459,0.06428213,0.44646007,0.10094129,0.02789898,0.13128178,0.1003892,0.31752205,0.25944036,0.3016346,0.22317138,0.04839479,0.09712081
layer_20,0.36911783,0.16702628,0.19925204,0.15092196,0.17141402,0.107957736,0.21276799,0.17840615,0.106278606,0.14338914,0.08613581,0.03453618,0.24232754,0.29157165,0.1375877,0.124619,0.16322052,0.0904037,0.16580224,0.19134352,0.2067364,0.094652705,0.046164554,0.041321173
layer_21,1.274745,0.12608206,0.062941894,0.023763167,0.027327923,0.06581885,0.019932635,0.01866416,0.027537575,0.4250338,0.2828364,0.10335581,0.21427995,0.13740082,0.1852554,0.084702864,0.07545407,0.066835105,0.13170062,0.09189136,0.105805576,0.10492961,0.028561864,0.09853812
layer_22,0.1296019,0.26054013,0.116666876,0.034141038,0.09882716,0.02593623,0.07716499,0.04235377,0.036789455,0.060032975,0.11574003,0.15690804,0.09998755,0.060782086,0.16202101,0.034223698,0.022210177,0.038253307,0.019724233,0.019314684,0.024533898,0.02993438,0.006931352,0.005140888
layer_23,0.1358885,0.17502528,0.10558758,0.31387877,0.36228898,0.96755505,0.10524593,0.12580593,0.3035041,0.1519943,0.12441486,0.07792219,0.05871511,0.08166225,0.15938178,0.24917635,0.102422796,0.18714114,0.044353276,0.0291565,0.14021347,0.17220467,0.1251833,0.17771626
layer_24,0.052716527,0.089216135,0.06088073,0.11581786,0.18265745,0.20185633,0.14300284,0.05635375,0.26261246,0.4160798,0.9165893,0.14928249,0.14108418,0.030024843,0.044095542,0.11293803,0.20728706,0.14351173,0.05305564,0.05337096,0.035117216,0.3172278,0.16275185,0.045120154
