,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,24,58,134,110,204,123,199,78,150,23,4,184
layer_1,198,98,0,112,0,98,30,291,109,103,61,78
layer_2,67,385,79,5,1,96,128,0,118,154,103,19
layer_3,111,16,89,172,202,209,38,97,15,1,3,53
layer_4,104,26,104,67,309,9,44,8,93,107,14,36
layer_5,63,13,287,8,39,62,52,168,217,31,23,68
layer_6,2,17,8,281,66,9,138,7,125,4,40,75
layer_7,129,84,38,32,77,117,56,50,37,152,147,39
layer_8,127,38,62,48,202,212,225,163,75,126,167,132
layer_9,86,99,202,127,135,152,191,32,105,54,128,162
layer_10,25,152,103,177,37,159,84,66,218,104,200,61
layer_11,186,96,32,174,162,138,79,165,39,98,100,19
