,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,48,0,29,6,3,0,0,65,32,9,38,0
layer_1,17,22,0,2,0,3,8,17,0,79,0,0
layer_2,0,0,2,1,0,0,9,0,0,105,0,0
layer_3,0,10,14,0,0,48,5,0,1,10,0,4
layer_4,0,122,0,19,4,0,4,0,35,2,0,0
layer_5,102,0,2,6,19,31,0,156,13,74,0,0
layer_6,9,108,1,103,0,1,3,4,36,0,77,21
layer_7,0,32,101,137,0,0,1,10,43,0,90,116
layer_8,10,1,9,186,0,0,170,81,181,10,0,13
layer_9,1,17,16,164,2,4,103,2,83,1,0,13
layer_10,125,0,0,2,24,170,30,18,1,68,4,0
layer_11,89,77,0,118,149,59,1,4,26,31,121,144
