,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,26,2,0,6,88,4,0,4,0,9,10,17
layer_1,7,4,3,33,3,1,0,0,12,2,20,0
layer_2,2,1,4,46,0,5,0,1,1,0,1,1
layer_3,1,0,2,68,2,0,1,6,1,36,5,0
layer_4,1,24,0,2,7,11,3,0,5,1,2,0
layer_5,0,13,3,38,23,62,8,1,2,27,4,0
layer_6,0,0,1,1,19,11,0,6,5,0,68,2
layer_7,9,1,69,6,1,24,50,65,78,0,0,28
layer_8,16,0,1,0,0,0,0,61,2,12,0,1
layer_9,16,4,12,16,10,7,14,7,32,13,7,10
layer_10,4,5,4,8,6,3,6,5,4,7,5,6
layer_11,9,10,7,7,6,6,5,7,5,8,8,4
