,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,15,40,97,8,158,10,7,19,21,36,58,110,0,52,232,18,26,37,47,74,30,36,51,46
layer_1,171,0,11,4,8,1,14,3,0,20,17,52,2,0,13,13,5,2,16,3,10,20,1,0
layer_2,1,0,3,3,0,0,0,0,13,2,0,0,0,6,0,2,0,0,0,13,1,0,0,3
layer_3,1,0,1,1,1,2,0,3,6,16,1,2,15,11,0,22,4,0,0,20,0,0,1,0
layer_4,65,0,0,0,0,6,29,0,0,0,0,2,2,2,0,0,1,0,0,0,2,0,1,9
layer_5,62,20,9,1,2,3,3,1,14,0,2,2,7,2,11,2,8,0,0,38,2,2,7,2
layer_6,8,1,1,8,8,0,15,3,12,1,20,1,0,21,0,9,2,0,9,0,0,0,10,1
layer_7,23,9,4,1,32,5,5,4,3,7,6,6,1,1,2,18,9,7,2,1,2,3,1,2
layer_8,3,5,0,13,8,1,2,3,1,1,6,3,2,8,7,140,0,1,11,0,0,0,2,2
layer_9,0,0,0,5,3,0,2,1,0,0,31,136,1,0,1,0,0,10,0,13,0,0,2,1
layer_10,36,11,1,7,0,0,0,0,2,1,10,58,13,2,13,12,0,2,3,1,5,9,4,2
layer_11,2,5,15,9,3,1,5,16,5,3,11,2,5,16,6,2,6,7,8,7,9,6,7,2
layer_12,205,14,207,117,7,60,187,9,76,146,19,51,206,147,100,103,226,212,211,159,189,26,179,111
layer_13,90,137,45,47,44,40,81,30,292,101,38,36,43,80,35,117,42,78,69,99,22,64,30,31
layer_14,7,1,1,14,7,5,3,1,2,1,2,1,3,2,1,12,1,1,80,12,1,1,2,1
layer_15,28,60,7,6,4,7,8,10,9,7,5,7,2,9,25,8,7,2,6,6,21,12,4,18
layer_16,7,14,1,7,20,5,18,23,32,13,7,12,14,9,22,7,8,18,10,7,24,8,1,11
layer_17,10,12,6,18,13,18,30,18,15,12,16,9,3,17,18,27,7,16,54,20,4,22,11,180
layer_18,25,55,8,20,17,11,4,27,93,5,29,8,24,3,29,6,52,20,6,23,38,37,8,6
layer_19,21,17,7,37,3,5,5,4,45,29,11,14,38,45,57,6,3,5,26,30,20,24,20,18
layer_20,3,4,32,18,7,7,11,3,35,17,41,7,20,3,5,34,20,13,6,31,18,3,25,9
layer_21,20,16,20,6,1,3,45,5,11,21,15,21,19,2,20,25,7,6,24,14,13,2,14,26
layer_22,51,38,63,19,51,108,133,77,58,31,64,104,15,29,98,117,59,52,47,55,91,34,76,89
layer_23,78,81,12,44,94,57,92,51,39,49,22,17,21,57,58,44,46,27,23,106,19,100,49,23
