,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,615,42,505,393,1667,193,122,1516,281,29,649,106,0,74,144,350,1546,24,144,10,18,1270,9,33
layer_1,145,1,46,107,21,22,6,43,1,12,10,4,29,0,1851,94,4,0,580,84,3,614,106,0
layer_2,289,21,133,428,3,2,1,2,107,194,38,2,0,682,3,169,0,1,55,196,93,8,14,231
layer_3,34,3,195,112,247,277,4,339,1139,160,56,129,48,1546,23,244,292,33,2,170,1,1,50,2
layer_4,280,0,13,93,7,1073,528,0,0,0,9,288,362,483,6,10,132,1,4,2,100,1,243,1435
layer_5,192,1434,863,137,339,326,305,101,1557,97,384,120,209,92,559,455,972,90,4,267,201,325,764,62
layer_6,1539,11,235,523,797,9,1398,378,23,132,243,135,18,649,0,970,239,63,1515,0,2,0,1241,90
layer_7,132,655,428,11,323,588,426,624,431,1080,400,981,53,63,78,1224,576,434,362,28,97,64,4,44
layer_8,226,622,2,1009,1182,28,225,409,51,7,107,563,281,1359,1025,132,9,19,1764,306,7,21,75,303
layer_9,4,10,1,535,517,14,182,56,0,0,818,486,21,96,115,5,7,1730,0,1387,30,45,179,10
layer_10,964,1255,4,642,34,0,2,0,142,72,1374,299,493,444,1051,1323,4,294,209,160,368,1008,170,90
layer_11,471,252,382,698,307,702,956,615,981,474,864,488,996,293,1142,301,369,788,916,545,881,227,288,787
layer_12,301,20,245,430,864,20,250,14,3,23,25,61,272,21,162,60,276,133,130,281,263,596,265,31
layer_13,33,70,369,453,463,269,561,107,25,287,107,1175,634,417,1116,427,31,121,394,296,539,214,4,617
layer_14,840,242,568,1305,185,388,163,192,272,197,244,109,211,543,195,1276,241,226,113,1858,185,294,173,198
layer_15,183,184,389,430,188,400,255,706,781,449,324,322,201,674,193,252,247,173,179,305,172,177,223,179
layer_16,206,237,181,546,243,720,187,180,184,394,320,247,248,194,165,197,406,180,205,275,1235,250,173,681
layer_17,181,937,432,248,276,241,184,218,1093,232,291,295,206,221,239,183,414,197,180,246,257,182,417,156
layer_18,1299,170,177,203,177,341,776,181,142,412,187,348,175,182,203,399,187,184,415,566,297,173,446,372
layer_19,33,258,410,167,177,524,500,365,180,244,206,2079,172,182,177,366,178,438,191,180,178,202,179,239
layer_20,173,416,182,200,478,269,347,389,176,182,172,297,192,179,395,179,198,228,504,195,189,173,216,398
layer_21,180,421,271,409,175,173,223,377,261,187,201,216,251,197,322,181,333,306,237,309,382,177,282,180
layer_22,267,306,147,80,37,86,71,104,117,289,303,52,119,214,156,89,126,59,348,211,83,180,121,31
layer_23,241,41,73,287,40,294,97,323,334,129,274,278,155,138,143,15,60,125,155,272,113,34,33,136
