,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,50,1,688,49,535,71,7,5,45,11,186,29,174,19,74,141,9,36,19,36,66,149,16,40
layer_1,774,25,72,13,125,3,84,28,254,38,6,180,234,147,271,178,9,244,37,19,65,18,4,132
layer_2,11,437,0,11,39,0,105,0,0,6,6,1,62,178,1,0,5,13,6,22,5,4,36,3
layer_3,2,16,25,30,2,31,0,238,47,25,15,264,0,44,3,40,23,19,0,8,26,12,0,67
layer_4,0,9,3,101,78,156,35,11,64,150,0,25,0,5,65,1,35,0,221,179,478,61,24,21
layer_5,3,152,31,5,52,366,52,115,17,6,1,12,0,19,7,0,306,32,39,5,0,6,115,121
layer_6,380,133,14,140,2,0,3,53,276,19,7,1,1,20,57,193,13,2,85,62,196,67,53,31
layer_7,175,0,26,83,0,89,177,44,46,3,32,163,8,38,12,32,18,6,0,0,10,132,36,43
layer_8,37,108,2,20,56,13,19,27,42,109,51,1,29,3,1,45,1,19,56,8,28,2,229,1
layer_9,0,6,15,6,4,0,1,18,5,11,1,1,14,91,11,20,104,4,16,1,87,8,12,30
layer_10,0,54,59,3,3,0,32,50,6,32,12,0,0,69,2,7,13,17,33,3,13,2,29,79
layer_11,1,3,0,7,1,1,14,1,0,30,0,2,0,0,5,0,6,0,0,0,0,0,3,1
layer_12,593,610,359,543,585,651,486,156,638,598,151,557,577,659,574,580,617,657,581,77,588,483,580,618
layer_13,681,753,701,754,777,699,797,693,699,696,707,709,895,797,737,793,731,684,730,684,695,687,706,739
layer_14,17,7,0,1,11,0,94,1,0,47,6,0,27,136,0,1,34,40,6,2,22,12,42,5
layer_15,9,1,21,189,9,11,10,99,33,7,16,150,0,2,3,33,41,2,15,1,29,25,1,12
layer_16,0,10,3,43,57,70,15,3,23,50,2,16,0,6,29,2,0,3,91,106,423,25,11,11
layer_17,1,28,22,12,27,187,19,65,9,12,57,15,2,9,8,1,155,23,20,12,1,18,35,56
layer_18,86,105,20,70,3,0,2,21,253,6,2,6,0,1,47,95,5,2,50,13,110,35,11,24
layer_19,81,0,0,36,5,12,49,8,13,2,4,116,12,2,7,9,1,1,1,0,2,23,7,25
layer_20,19,4,0,3,8,9,8,2,13,2,7,1,6,2,0,18,0,1,2,7,6,1,10,1
layer_21,0,0,3,0,6,6,2,7,0,5,7,19,7,92,3,11,8,0,34,0,15,1,0,7
layer_22,150,304,271,217,321,186,84,295,123,208,127,216,120,259,137,52,195,159,140,285,191,5,232,295
layer_23,159,206,196,189,77,28,184,15,69,137,28,7,139,30,28,244,160,13,5,92,92,113,53,34
