,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,5,6,4,7,5,6,16,7,4,14,6,11,15,19,4,10
layer_1,2,5,4,4,6,5,8,8,7,8,9,10,14,10,8,15
layer_2,2,7,5,5,6,4,8,12,5,3,9,12,14,9,8,6
layer_3,4,3,5,4,7,11,4,7,8,4,9,4,9,11,14,5
layer_4,3,12,2,7,11,10,19,12,9,15,7,8,6,7,7,13
layer_5,4,6,8,6,6,9,8,8,8,8,10,8,8,8,8,7
layer_6,3,9,5,9,3,8,7,11,8,8,8,8,9,8,9,9
layer_7,3,11,1,13,3,6,8,8,8,8,9,7,8,8,8,8
layer_8,3,0,7,9,6,11,8,11,9,9,8,9,8,8,8,9
layer_9,2,6,3,4,9,10,8,8,9,8,8,8,9,9,8,8
layer_10,12,8,10,7,9,11,11,8,8,10,9,12,9,8,9,9
layer_11,1,13,4,8,8,11,10,8,8,9,8,8,8,8,10,8
layer_12,9,7,10,12,10,8,11,13,8,8,9,8,8,8,8,8
layer_13,6,1,7,9,9,8,8,8,9,8,9,8,8,8,8,8
layer_14,14,6,9,8,8,8,8,9,8,8,8,8,8,9,8,10
layer_15,4,11,8,7,8,8,9,8,8,8,9,9,8,8,8,19
layer_16,5,4,8,8,8,7,8,8,8,8,8,8,8,14,8,8
layer_17,3,13,7,8,5,8,9,12,8,8,12,9,8,8,8,8
layer_18,3,6,8,11,8,8,8,8,8,9,8,8,8,9,8,8
layer_19,4,8,5,8,8,11,8,8,9,8,8,9,8,8,8,9
layer_20,3,4,8,8,8,8,9,8,8,8,9,8,8,9,8,8
layer_21,4,4,5,9,7,8,8,9,9,8,8,8,8,9,13,11
layer_22,3,5,11,8,4,9,8,8,8,9,8,8,12,8,8,9
layer_23,9,1,9,12,5,12,8,6,6,7,11,17,8,8,11,12
