,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,69,62,131,156,46,74,52,48,123,54,138,158
layer_1,56,91,45,50,60,51,35,35,38,33,48,40
layer_2,119,98,36,30,39,29,43,42,35,119,57,38
layer_3,29,45,39,50,77,129,42,42,54,126,65,67
layer_4,129,45,37,33,47,105,45,116,55,70,82,138
layer_5,94,97,28,41,59,23,98,77,21,138,122,44
layer_6,96,33,63,116,207,116,136,60,39,91,66,134
layer_7,27,38,90,62,139,115,93,58,20,53,150,119
layer_8,56,36,119,66,51,137,80,81,35,65,109,36
layer_9,80,58,53,39,67,68,44,120,46,92,60,36
layer_10,32,56,85,32,69,54,78,35,71,52,59,33
layer_11,25,28,39,37,38,145,25,60,93,36,46,71
