,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,90,73,161,259,88,83,46,28,142,17,236,180
layer_1,48,219,17,23,182,40,25,23,67,10,94,18
layer_2,222,78,9,9,9,10,19,22,26,223,11,104
layer_3,9,41,10,88,17,187,23,14,44,291,214,139
layer_4,125,65,18,10,112,224,183,154,10,73,96,249
layer_5,223,138,40,97,118,13,262,269,59,260,157,89
layer_6,83,54,148,280,118,254,246,26,51,275,111,188
layer_7,103,273,221,237,287,109,261,193,15,240,226,95
layer_8,45,29,201,104,77,265,195,98,39,45,52,114
layer_9,132,54,123,116,90,69,105,180,52,129,47,11
layer_10,32,116,70,21,64,119,35,31,29,100,97,54
layer_11,27,33,47,40,65,97,28,29,144,68,66,47
