,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,68,154,62,121,62,145,140,111,162,92,91,103,85,65,67,152,159,124,85,166,119,102,96,39
layer_1,126,96,62,110,81,78,99,68,195,90,98,55,151,60,82,100,170,61,57,93,82,101,92,53
layer_2,78,82,81,83,93,73,77,76,105,89,94,119,75,78,93,79,71,81,85,92,69,85,95,76
layer_3,167,102,74,68,74,68,90,70,62,88,94,79,63,58,74,97,99,82,75,84,88,101,99,112
layer_4,78,87,100,85,71,116,79,82,74,53,62,55,137,69,111,130,91,88,68,112,87,83,73,74
layer_5,93,64,89,108,122,126,48,44,65,47,56,107,91,124,75,86,126,111,134,106,112,89,89,81
layer_6,75,118,84,84,79,63,46,64,56,85,142,68,83,102,120,94,121,73,126,67,125,120,75,67
layer_7,58,44,83,84,85,71,130,105,100,127,83,132,72,90,96,162,108,99,83,132,107,90,81,98
layer_8,70,126,70,63,72,92,66,97,52,104,88,72,91,92,98,73,97,112,96,82,84,83,79,83
layer_9,84,72,85,113,89,94,80,100,54,78,71,104,75,77,110,84,69,93,98,65,55,125,66,63
layer_10,100,111,115,74,55,53,98,127,121,87,122,52,75,167,68,69,81,86,106,78,79,77,136,101
layer_11,101,93,156,88,96,76,95,98,124,85,136,119,142,82,64,132,160,122,111,97,126,115,109,124
layer_12,82,70,94,62,56,67,85,68,74,67,69,65,123,111,110,69,70,125,103,79,95,85,133,126
layer_13,70,74,62,87,64,74,36,73,92,80,84,87,65,58,48,124,56,71,80,124,105,87,87,74
layer_14,38,58,44,126,79,151,146,117,108,46,68,59,130,121,71,95,86,94,114,107,113,73,52,50
layer_15,55,85,100,131,65,105,77,73,68,68,105,58,58,49,76,105,75,91,61,55,66,82,75,87
layer_16,60,86,60,56,45,45,75,63,68,73,48,98,54,55,61,49,65,60,67,66,68,62,66,57
layer_17,90,68,86,82,84,82,74,61,61,67,87,106,50,59,78,77,55,91,83,43,57,46,86,49
layer_18,75,52,53,59,51,58,65,79,58,73,55,82,50,57,57,50,55,51,49,69,72,74,53,63
layer_19,92,62,100,60,60,54,52,41,106,91,53,86,63,72,55,55,57,76,60,53,61,47,51,45
layer_20,70,68,55,57,67,59,61,63,54,61,66,52,54,58,52,55,59,54,61,70,68,56,53,69
layer_21,85,48,60,51,47,50,43,42,45,75,68,50,57,53,52,55,52,53,69,63,67,53,58,61
layer_22,69,96,115,62,64,66,55,62,58,56,65,64,58,65,75,53,51,48,42,55,45,67,51,46
layer_23,78,75,67,66,57,114,84,110,102,78,87,70,71,60,87,77,100,79,55,57,94,66,69,86
layer_24,60,66,64,77,84,99,83,63,58,90,92,49,71,65,69,76,77,78,48,48,41,102,90,75
layer_25,59,46,44,69,67,54,38,80,65,50,40,50,32,75,50,103,91,94,94,95,86,80,17,96
layer_26,23,94,111,50,40,35,146,119,64,78,92,90,79,148,127,87,73,57,5,57,97,48,45,75
layer_27,60,60,53,58,67,62,54,47,55,49,57,0,54,47,55,63,46,51,49,54,51,53,49,64
