,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,18,26,1,3,24,17,13,38,204,14,146,31
layer_1,14,17,14,6,0,158,129,24,24,16,43,3
layer_2,1,5,19,19,47,10,1,19,26,0,13,108
layer_3,5,13,14,117,14,0,14,4,11,30,55,8
layer_4,28,33,2,1,16,140,9,9,45,16,6,0
layer_5,67,17,1,6,14,10,2,9,24,2,3,24
layer_6,7,3,2,1,4,29,2,10,34,7,11,4
layer_7,17,7,3,7,3,6,7,0,19,21,75,4
layer_8,18,20,7,12,9,15,3,34,4,27,24,7
layer_9,4,17,16,3,4,9,24,19,11,12,26,19
layer_10,1,7,5,20,11,9,9,7,9,8,3,21
layer_11,16,26,8,2,8,18,14,31,7,30,4,12
