,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,9,12,0,34,12,2,29,25,66,19,20,38
layer_1,11,4,20,15,0,67,50,17,52,15,86,4
layer_2,1,16,16,13,22,2,1,57,26,1,16,66
layer_3,19,30,6,30,9,0,8,60,42,12,25,41
layer_4,24,7,14,3,15,21,26,4,18,9,39,3
layer_5,8,43,0,58,7,0,19,1,4,4,4,19
layer_6,22,11,9,2,10,12,2,21,8,46,54,6
layer_7,25,3,2,18,7,17,8,13,10,26,22,2
layer_8,1,8,14,9,16,6,17,10,2,9,14,21
layer_9,3,8,10,5,10,10,5,5,9,9,16,7
layer_10,2,18,8,7,3,18,4,14,5,10,12,7
layer_11,9,14,13,4,2,13,5,14,3,9,33,14
