,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,393.0,172.0,173.0,73.0,264.0,151.0,114.0,0.0,292.0,170.0,307.0,112.0,157.0,164.0,195.0,628.0,309.0,222.0,811.0,194.0,364.0,155.0,56.0,44.0,274.0,878.0,652.0,81.0,200.0,122.0,156.0,361.0
layer_1,508.0,246.0,235.0,159.0,111.0,88.0,727.0,34.0,161.0,63.0,45.0,183.0,227.0,180.0,470.0,561.0,674.0,34.0,4.0,835.0,89.0,166.0,922.0,72.0,450.0,174.0,54.0,138.0,186.0,123.0,0.0,473.0
layer_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
layer_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_4,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,641.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
layer_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,895.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_6,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0
layer_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_8,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,9.0,2.0,0.0
layer_9,0.0,0.0,51.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,13.0,4.0,0.0,1.0,1.0,0.0,76.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,0.0,1.0,0.0
layer_10,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,21.0,4.0,0.0,2.0,13.0,0.0,0.0
layer_11,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0
layer_12,0.0,9.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,30.0,0.0,0.0,124.0,0.0,1.0,0.0,2.0
layer_13,2.0,1.0,30.0,0.0,34.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,13.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,144.0,3.0,0.0
layer_14,5.0,0.0,77.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,15.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
layer_15,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,0.0,12.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,4.0,3.0,2.0,0.0,7.0,3.0,0.0,0.0,4.0,101.0
layer_16,0.0,0.0,34.0,25.0,17.0,0.0,4.0,128.0,11.0,0.0,1.0,50.0,0.0,1.0,0.0,214.0,43.0,1.0,0.0,0.0,24.0,29.0,14.0,4.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0
layer_17,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,2.0,16.0,0.0,0.0,63.0,2.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,1.0,23.0,16.0,0.0,0.0,1.0,0.0,1.0,0.0
layer_18,61.0,0.0,7.0,0.0,4.0,278.0,70.0,181.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,4.0,0.0,2.0
