,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,175,0,123,0,1,0,183,272,189,171,83,131
layer_1,244,279,301,81,184,120,91,151,88,84,282,0
layer_2,256,92,110,103,110,276,97,246,223,352,288,81
layer_3,81,87,85,43,81,81,108,291,244,83,81,94
layer_4,86,82,81,144,81,92,131,42,117,81,81,133
layer_5,88,81,86,82,87,82,99,81,81,81,81,81
layer_6,101,81,81,81,173,81,81,81,93,81,84,81
layer_7,164,81,81,81,81,81,81,81,81,81,81,81
layer_8,81,82,81,81,81,81,159,86,81,81,81,85
layer_9,81,81,81,83,81,81,82,81,172,81,81,81
layer_10,95,82,81,81,81,81,81,81,83,87,83,82
layer_11,98,81,81,81,81,94,82,81,195,81,81,81
