,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,166.0,133.0,4.0,14.0,79.0,172.0,135.0,204.0,201.0,109.0,13.0,225.0
layer_1,19.0,1.0,11.0,0.0,3.0,4.0,0.0,14.0,3.0,2.0,9.0,18.0
layer_2,16.0,26.0,2.0,0.0,10.0,0.0,6.0,20.0,1.0,12.0,9.0,15.0
layer_3,22.0,2.0,5.0,17.0,4.0,4.0,0.0,0.0,18.0,3.0,5.0,80.0
layer_4,4.0,7.0,0.0,2.0,0.0,5.0,16.0,2.0,0.0,7.0,2.0,2.0
layer_5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,0.0
layer_6,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,31.0,0.0,9.0
layer_7,36.0,2.0,15.0,0.0,17.0,9.0,0.0,0.0,3.0,19.0,13.0,0.0
layer_8,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,39.0
layer_9,0.0,0.0,1.0,24.0,0.0,27.0,0.0,10.0,4.0,1.0,1.0,0.0
layer_10,7.0,0.0,10.0,1.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,5.0
layer_11,0.0,0.0,29.0,1.0,0.0,2.0,0.0,0.0,21.0,14.0,3.0,3.0
