,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,85.0,116.0,84.0,121.0,107.0,92.0,110.0,144.0,102.0,88.0,95.0,103.0,108.0,93.0,107.0,83.0
layer_1,49.0,38.0,39.0,79.0,33.0,31.0,43.0,38.0,43.0,71.0,44.0,100.0,88.0,41.0,39.0,46.0
layer_2,49.0,40.0,39.0,41.0,35.0,65.0,39.0,41.0,37.0,39.0,48.0,41.0,34.0,32.0,37.0,41.0
layer_3,169.0,71.0,41.0,36.0,54.0,69.0,41.0,37.0,39.0,81.0,42.0,38.0,35.0,31.0,39.0,68.0
layer_4,43.0,147.0,139.0,121.0,112.0,254.0,49.0,81.0,152.0,187.0,173.0,68.0,164.0,102.0,148.0,138.0
layer_5,101.0,129.0,140.0,37.0,35.0,34.0,104.0,103.0,178.0,195.0,299.0,217.0,129.0,164.0,200.0,307.0
layer_6,234.0,164.0,121.0,196.0,146.0,172.0,110.0,36.0,28.0,38.0,144.0,53.0,279.0,149.0,144.0,84.0
layer_7,153.0,165.0,306.0,193.0,173.0,298.0,147.0,77.0,170.0,78.0,371.0,120.0,189.0,147.0,36.0,281.0
layer_8,73.0,37.0,110.0,67.0,185.0,145.0,38.0,202.0,36.0,36.0,39.0,57.0,36.0,36.0,138.0,36.0
layer_9,202.0,70.0,42.0,37.0,52.0,65.0,153.0,177.0,95.0,126.0,119.0,112.0,187.0,240.0,126.0,96.0
layer_10,36.0,36.0,36.0,37.0,36.0,39.0,36.0,36.0,36.0,36.0,170.0,36.0,36.0,38.0,39.0,36.0
layer_11,51.0,47.0,50.0,39.0,288.0,200.0,37.0,38.0,258.0,45.0,57.0,122.0,63.0,246.0,142.0,145.0
layer_12,44.0,36.0,36.0,36.0,46.0,36.0,36.0,36.0,36.0,39.0,36.0,52.0,50.0,37.0,48.0,36.0
layer_13,60.0,92.0,85.0,153.0,54.0,37.0,36.0,48.0,43.0,37.0,154.0,60.0,100.0,48.0,169.0,91.0
layer_14,37.0,36.0,49.0,36.0,36.0,36.0,36.0,36.0,40.0,36.0,36.0,50.0,37.0,36.0,36.0,48.0
layer_15,37.0,42.0,94.0,107.0,41.0,42.0,40.0,54.0,36.0,249.0,39.0,155.0,40.0,49.0,46.0,61.0
layer_16,36.0,37.0,36.0,37.0,40.0,36.0,38.0,36.0,36.0,38.0,36.0,36.0,37.0,36.0,36.0,36.0
layer_17,75.0,163.0,38.0,37.0,38.0,41.0,78.0,46.0,39.0,156.0,46.0,121.0,47.0,46.0,155.0,36.0
layer_18,36.0,38.0,37.0,36.0,37.0,36.0,36.0,36.0,36.0,51.0,36.0,36.0,36.0,37.0,36.0,38.0
layer_19,36.0,49.0,39.0,36.0,39.0,36.0,36.0,41.0,64.0,36.0,37.0,37.0,39.0,92.0,37.0,36.0
layer_20,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,37.0,43.0,36.0,36.0,36.0,36.0,36.0
layer_21,40.0,36.0,37.0,36.0,50.0,36.0,37.0,36.0,36.0,37.0,56.0,142.0,37.0,105.0,36.0,122.0
layer_22,37.0,37.0,88.0,58.0,36.0,36.0,37.0,39.0,36.0,37.0,36.0,50.0,37.0,43.0,51.0,37.0
layer_23,172.0,122.0,36.0,37.0,53.0,68.0,152.0,36.0,116.0,165.0,131.0,72.0,87.0,116.0,123.0,60.0
