,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,88.0,132.0,70.0,111.0,96.0,91.0,111.0,206.0,109.0,118.0,99.0,82.0,116.0,96.0,85.0,96.0
layer_1,42.0,75.0,52.0,61.0,48.0,40.0,54.0,54.0,47.0,55.0,44.0,117.0,91.0,50.0,65.0,56.0
layer_2,48.0,44.0,67.0,53.0,44.0,91.0,39.0,47.0,47.0,48.0,53.0,55.0,45.0,34.0,40.0,49.0
layer_3,197.0,70.0,52.0,68.0,47.0,111.0,50.0,44.0,49.0,82.0,40.0,67.0,47.0,44.0,68.0,100.0
layer_4,45.0,187.0,194.0,233.0,112.0,143.0,57.0,130.0,175.0,121.0,153.0,85.0,223.0,94.0,206.0,145.0
layer_5,110.0,143.0,106.0,60.0,63.0,43.0,204.0,85.0,264.0,148.0,162.0,189.0,177.0,123.0,148.0,167.0
layer_6,215.0,161.0,152.0,132.0,255.0,98.0,80.0,73.0,50.0,66.0,170.0,98.0,177.0,212.0,200.0,87.0
layer_7,198.0,151.0,159.0,200.0,185.0,97.0,220.0,70.0,102.0,109.0,98.0,254.0,155.0,220.0,54.0,129.0
layer_8,79.0,68.0,192.0,87.0,186.0,143.0,74.0,142.0,68.0,68.0,68.0,87.0,68.0,68.0,182.0,69.0
layer_9,200.0,61.0,72.0,67.0,70.0,82.0,197.0,192.0,86.0,103.0,126.0,104.0,153.0,125.0,114.0,99.0
layer_10,68.0,68.0,68.0,68.0,68.0,75.0,68.0,68.0,74.0,68.0,101.0,68.0,68.0,67.0,71.0,68.0
layer_11,80.0,97.0,74.0,71.0,148.0,149.0,68.0,68.0,107.0,70.0,85.0,104.0,78.0,147.0,139.0,136.0
layer_12,77.0,72.0,68.0,68.0,71.0,68.0,68.0,68.0,68.0,68.0,68.0,75.0,70.0,68.0,92.0,68.0
layer_13,109.0,90.0,84.0,79.0,76.0,68.0,68.0,68.0,63.0,72.0,97.0,73.0,94.0,71.0,223.0,138.0
layer_14,68.0,70.0,75.0,68.0,68.0,67.0,67.0,67.0,65.0,68.0,68.0,77.0,68.0,68.0,68.0,71.0
layer_15,68.0,72.0,101.0,112.0,70.0,64.0,70.0,61.0,68.0,177.0,70.0,114.0,73.0,73.0,68.0,74.0
layer_16,68.0,68.0,68.0,68.0,72.0,67.0,68.0,68.0,68.0,67.0,68.0,68.0,68.0,66.0,69.0,69.0
layer_17,140.0,132.0,68.0,68.0,67.0,71.0,115.0,72.0,70.0,140.0,74.0,157.0,72.0,77.0,121.0,68.0
layer_18,68.0,69.0,68.0,62.0,68.0,68.0,68.0,67.0,69.0,68.0,69.0,68.0,68.0,68.0,69.0,71.0
layer_19,68.0,71.0,69.0,67.0,68.0,68.0,69.0,68.0,90.0,69.0,64.0,68.0,69.0,79.0,70.0,64.0
layer_20,68.0,65.0,68.0,69.0,71.0,68.0,68.0,68.0,69.0,68.0,73.0,68.0,61.0,67.0,71.0,68.0
layer_21,68.0,67.0,68.0,70.0,77.0,69.0,68.0,70.0,68.0,72.0,77.0,104.0,71.0,126.0,66.0,106.0
layer_22,67.0,67.0,104.0,65.0,73.0,67.0,68.0,72.0,70.0,69.0,69.0,93.0,72.0,70.0,88.0,70.0
layer_23,111.0,122.0,70.0,68.0,80.0,98.0,114.0,68.0,132.0,112.0,113.0,115.0,105.0,130.0,102.0,89.0
