,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,87.0,9.0,425.0,90.0,608.0,42.0,48.0,23.0,83.0,43.0,498.0,140.0,279.0,43.0,87.0,370.0,21.0,29.0,7.0,28.0,75.0,217.0,56.0,38.0
layer_1,131.0,149.0,0.0,3.0,134.0,16.0,106.0,35.0,325.0,74.0,4.0,645.0,671.0,385.0,476.0,304.0,12.0,496.0,10.0,9.0,300.0,10.0,32.0,494.0
layer_2,56.0,10.0,10.0,80.0,66.0,0.0,182.0,0.0,0.0,24.0,3.0,7.0,105.0,611.0,6.0,0.0,2.0,2.0,13.0,217.0,31.0,9.0,96.0,5.0
layer_3,2.0,84.0,18.0,145.0,3.0,138.0,18.0,495.0,249.0,75.0,158.0,371.0,0.0,204.0,0.0,111.0,45.0,26.0,0.0,7.0,24.0,3.0,0.0,81.0
layer_4,0.0,18.0,1.0,441.0,65.0,471.0,12.0,81.0,57.0,54.0,0.0,30.0,0.0,1.0,105.0,0.0,233.0,0.0,213.0,98.0,410.0,213.0,26.0,38.0
layer_5,6.0,481.0,166.0,7.0,181.0,338.0,49.0,61.0,59.0,2.0,1.0,37.0,9.0,12.0,9.0,0.0,603.0,60.0,133.0,4.0,0.0,26.0,494.0,112.0
layer_6,385.0,169.0,24.0,312.0,3.0,1.0,53.0,163.0,409.0,51.0,5.0,1.0,0.0,156.0,36.0,571.0,39.0,0.0,359.0,58.0,45.0,137.0,236.0,23.0
layer_7,206.0,1.0,20.0,94.0,3.0,353.0,148.0,199.0,102.0,1.0,14.0,225.0,45.0,52.0,48.0,305.0,41.0,2.0,0.0,8.0,28.0,196.0,26.0,32.0
layer_8,25.0,277.0,22.0,12.0,283.0,24.0,34.0,18.0,100.0,116.0,132.0,1.0,16.0,44.0,1.0,76.0,1.0,69.0,286.0,2.0,8.0,7.0,331.0,3.0
layer_9,3.0,6.0,12.0,15.0,4.0,0.0,0.0,23.0,18.0,24.0,47.0,2.0,35.0,71.0,9.0,51.0,302.0,106.0,10.0,0.0,93.0,50.0,18.0,75.0
layer_10,6.0,16.0,46.0,9.0,2.0,8.0,15.0,83.0,20.0,38.0,202.0,5.0,0.0,127.0,3.0,5.0,7.0,10.0,22.0,15.0,26.0,6.0,41.0,48.0
layer_11,5.0,12.0,1.0,55.0,35.0,9.0,14.0,0.0,18.0,19.0,0.0,26.0,0.0,3.0,1.0,4.0,4.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0
layer_12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
layer_13,174.0,48.0,37.0,64.0,398.0,9.0,67.0,25.0,76.0,149.0,36.0,569.0,239.0,100.0,340.0,172.0,69.0,377.0,51.0,109.0,58.0,36.0,33.0,283.0
layer_14,37.0,0.0,2.0,41.0,24.0,0.0,74.0,1.0,0.0,27.0,8.0,3.0,67.0,485.0,1.0,2.0,6.0,16.0,10.0,34.0,89.0,35.0,90.0,58.0
layer_15,1.0,20.0,22.0,531.0,4.0,75.0,42.0,259.0,156.0,98.0,50.0,250.0,0.0,54.0,12.0,112.0,174.0,8.0,8.0,6.0,14.0,39.0,0.0,53.0
layer_16,0.0,9.0,5.0,230.0,67.0,241.0,13.0,8.0,37.0,29.0,0.0,17.0,0.0,1.0,52.0,3.0,45.0,0.0,84.0,67.0,394.0,66.0,80.0,27.0
layer_17,0.0,336.0,117.0,4.0,124.0,204.0,63.0,43.0,42.0,3.0,22.0,65.0,8.0,9.0,12.0,5.0,456.0,53.0,77.0,6.0,0.0,23.0,256.0,91.0
layer_18,152.0,144.0,13.0,184.0,1.0,1.0,45.0,56.0,447.0,35.0,3.0,7.0,1.0,32.0,20.0,395.0,10.0,1.0,220.0,15.0,49.0,112.0,36.0,28.0
layer_19,158.0,0.0,13.0,59.0,1.0,174.0,81.0,74.0,29.0,2.0,6.0,136.0,37.0,20.0,36.0,72.0,3.0,2.0,2.0,11.0,5.0,65.0,7.0,18.0
layer_20,23.0,64.0,5.0,65.0,120.0,3.0,66.0,8.0,11.0,11.0,57.0,5.0,9.0,1.0,5.0,37.0,2.0,35.0,47.0,2.0,2.0,0.0,53.0,1.0
layer_21,0.0,6.0,7.0,5.0,2.0,0.0,5.0,24.0,1.0,32.0,29.0,25.0,12.0,32.0,8.0,16.0,31.0,5.0,33.0,1.0,31.0,9.0,1.0,19.0
layer_22,1.0,4.0,44.0,18.0,7.0,117.0,205.0,7.0,57.0,27.0,27.0,4.0,7.0,11.0,1.0,58.0,2.0,12.0,12.0,7.0,9.0,19.0,64.0,6.0
layer_23,297.0,178.0,233.0,203.0,147.0,65.0,56.0,255.0,29.0,144.0,14.0,7.0,177.0,236.0,47.0,225.0,131.0,91.0,29.0,126.0,152.0,77.0,32.0,68.0
