,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,575.8678,357.3688,714.7396,385.17212,450.15558,320.8903,347.65546,574.3448,312.80225,302.47562,413.8823,277.45337
layer_1,209.69795,468.90234,1116.1736,146.58562,271.3579,520.08777,446.0937,239.34265,381.10956,689.9446,536.19476,230.98932
layer_2,136.889,159.20306,1074.3375,213.3654,278.32397,356.03323,129.96571,196.42169,146.76508,620.83673,133.44106,129.94247
layer_3,680.2254,135.83675,195.44777,203.62743,281.7246,59.636635,139.11505,321.40765,119.0529,335.96982,178.00923,235.11423
layer_4,690.61005,481.5668,259.8185,675.5761,417.3604,291.70993,547.4646,252.20317,416.094,609.612,488.29745,309.85565
layer_5,16.402964,192.44911,81.619026,145.4679,284.06717,41.80142,191.76302,151.10536,241.32198,122.56045,564.09985,268.9629
layer_6,75.89809,588.95746,328.1678,692.4373,493.68906,29.758062,35.121445,199.01526,381.45932,500.50595,177.83453,216.18532
layer_7,436.06406,392.2012,358.84082,615.57,436.80515,431.8082,293.66794,32.68019,161.22054,342.16382,115.64377,264.31482
layer_8,37.0759,442.30316,147.39038,210.27434,758.4727,382.72064,273.2115,543.6443,726.367,502.62982,885.5385,898.6008
layer_9,219.79228,729.70245,97.48989,206.69943,461.99667,803.9899,459.0511,561.3485,729.05615,351.5201,100.02747,632.48816
layer_10,725.09766,327.95535,761.0765,491.11673,485.36005,341.6997,420.6174,392.25095,553.0453,634.18823,301.75098,780.2507
layer_11,653.0651,292.25272,618.5069,316.8537,1139.511,503.91592,630.20905,140.62465,1073.219,125.15248,935.4971,1114.2507
