,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,335,32,398,194,2181,154,99,2079,584,67,1053,32,0,126,58,467,1944,20,131,4,11,1300,10,18
layer_1,89,0,14,17,9,2,14,2,2,8,4,0,6,0,2052,15,4,0,420,18,1,274,14,0
layer_2,114,3,36,116,5,5,0,1,32,45,31,0,0,144,1,23,0,2,11,52,18,6,9,41
layer_3,46,2,61,25,132,98,5,133,460,54,18,98,38,685,42,95,145,30,2,80,0,1,10,0
layer_4,115,0,5,77,8,466,204,0,0,0,8,145,204,291,2,6,81,1,4,4,99,2,159,822
layer_5,179,725,431,37,139,146,173,59,698,33,175,65,83,59,285,286,367,55,6,122,52,294,313,109
layer_6,868,18,152,204,432,10,497,175,28,27,120,54,29,279,0,364,89,28,572,0,1,0,584,20
layer_7,92,314,126,8,220,163,123,173,238,421,121,351,41,63,85,429,244,114,170,25,106,43,1,27
layer_8,96,235,2,500,434,23,74,154,53,6,97,222,126,595,376,100,7,16,759,159,13,35,45,112
layer_9,1,9,1,276,291,7,77,54,1,1,365,332,17,73,84,2,10,916,1,676,7,29,130,1
layer_10,392,431,1,363,30,2,6,0,240,73,859,203,273,137,388,645,0,91,124,136,106,1171,70,100
layer_11,115,47,137,164,76,197,283,205,386,115,365,169,318,95,389,80,90,242,327,147,358,52,70,183
layer_12,200,126,254,235,1110,124,176,88,16,69,106,158,144,89,483,194,122,95,109,247,123,488,164,119
layer_13,64,219,196,741,441,206,729,89,18,231,124,1836,777,366,2663,535,175,245,286,362,1110,120,7,1685
layer_14,463,186,562,1303,70,370,39,56,194,94,148,19,108,412,81,1309,229,146,149,1758,70,225,30,93
layer_15,77,45,911,644,115,1563,416,999,2129,1556,918,1044,165,2369,157,512,584,29,62,946,78,44,263,41
layer_16,156,460,76,1937,508,1952,102,43,63,985,899,451,425,104,47,107,926,105,221,528,2075,607,32,1587
layer_17,44,2049,1953,444,886,563,69,293,2653,402,681,705,309,281,426,48,1853,183,48,505,393,45,735,52
layer_18,1670,105,36,224,70,1335,2210,41,37,1891,127,997,59,56,194,1861,105,113,1831,1132,930,42,484,1470
layer_19,9,697,1897,151,31,1706,2031,1581,44,469,429,2856,43,44,46,1043,31,1993,104,55,40,350,41,338
layer_20,31,1821,75,223,1466,1010,1630,1855,40,82,41,1028,245,37,1938,49,182,449,1944,124,177,28,112,1840
layer_21,40,1671,851,1942,37,27,411,1478,702,157,256,454,292,43,1395,47,896,883,764,882,1043,32,915,77
layer_22,1787,1053,380,19,13,143,156,559,457,526,1853,10,20,881,831,288,314,190,1638,1352,286,336,510,24
layer_23,897,41,11,1471,137,1023,196,1435,494,211,1033,1107,89,617,350,5,36,57,318,687,654,34,21,121
