,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.05464481,0.010928961,0.0054644807,0.1420765,0.027322404,0.1693989,0.16120219,0.05464481,0.15027322,0.1284153,0.15300547,0.1420765,0.13114753,0.1010929,0.12021858,0.032786883,0.09562842,0.12568305,0.035519127,0.12021858,0.07377049,0.15027322,0.12295082,0.06557377
1,0.13114753,0.10655738,0.1284153,0.06557377,0.068306014,0.1010929,0.1557377,0.12295082,0.10928962,0.12568305,0.09562842,0.09836066,0.024590164,0.1010929,0.10382514,0.057377048,0.1284153,0.112021856,0.12295082,0.035519127,0.09836066,0.13114753,0.10928962,0.09836066
2,0.13114753,0.13661203,0.12295082,0.13114753,0.13661203,0.12568305,0.13661203,0.117486335,0.13661203,0.12568305,0.14480874,0.18306011,0.12295082,0.13114753,0.1420765,0.117486335,0.13114753,0.117486335,0.13387978,0.13114753,0.12568305,0.1284153,0.13387978,0.12295082
3,0.16120219,0.15027322,0.12021858,0.117486335,0.1284153,0.10655738,0.10928962,0.117486335,0.09562842,0.117486335,0.13934426,0.13661203,0.112021856,0.09836066,0.13114753,0.1420765,0.114754096,0.13934426,0.10655738,0.14754099,0.1420765,0.12568305,0.1420765,0.1420765
4,0.12021858,0.1420765,0.14480874,0.112021856,0.12568305,0.14480874,0.117486335,0.114754096,0.12295082,0.07923497,0.114754096,0.08743169,0.114754096,0.112021856,0.13934426,0.15300547,0.13114753,0.12021858,0.09016393,0.13387978,0.13114753,0.13934426,0.12568305,0.114754096
5,0.15846995,0.12021858,0.13934426,0.16666667,0.18852459,0.16120219,0.07377049,0.06284153,0.117486335,0.06284153,0.09562842,0.14480874,0.13387978,0.15846995,0.1284153,0.13387978,0.15300547,0.18306011,0.14754099,0.13114753,0.1284153,0.14480874,0.112021856,0.1420765
6,0.13387978,0.18306011,0.13934426,0.12295082,0.10655738,0.10382514,0.04644809,0.07923497,0.07103825,0.1010929,0.13114753,0.08196721,0.09562842,0.1284153,0.10382514,0.112021856,0.17759563,0.114754096,0.16120219,0.13114753,0.19945355,0.15300547,0.114754096,0.117486335
7,0.06284153,0.013661202,0.13387978,0.12568305,0.1420765,0.10655738,0.1557377,0.16666667,0.114754096,0.13661203,0.12295082,0.18579236,0.12021858,0.15027322,0.13387978,0.12568305,0.13661203,0.1420765,0.17759563,0.17759563,0.22404371,0.114754096,0.1557377,0.13661203
8,0.12021858,0.17486338,0.12568305,0.05191257,0.112021856,0.12295082,0.1010929,0.15027322,0.08469945,0.114754096,0.12568305,0.1284153,0.15300547,0.1284153,0.14754099,0.068306014,0.10655738,0.13661203,0.13114753,0.12568305,0.13934426,0.117486335,0.10928962,0.1284153
9,0.12295082,0.114754096,0.112021856,0.14480874,0.16120219,0.15300547,0.068306014,0.07923497,0.05464481,0.13387978,0.13114753,0.117486335,0.13387978,0.10655738,0.1420765,0.1284153,0.12021858,0.12568305,0.117486335,0.14754099,0.07650273,0.16393442,0.12021858,0.10655738
10,0.13114753,0.15300547,0.14754099,0.14754099,0.08469945,0.09016393,0.12568305,0.114754096,0.1557377,0.12021858,0.13934426,0.08469945,0.06284153,0.117486335,0.027322404,0.1010929,0.10928962,0.117486335,0.1284153,0.12021858,0.117486335,0.1284153,0.15846995,0.16120219
11,0.112021856,0.1420765,0.1420765,0.114754096,0.1420765,0.114754096,0.13387978,0.13934426,0.13661203,0.1010929,0.1693989,0.15027322,0.13934426,0.12021858,0.068306014,0.17213115,0.1420765,0.13114753,0.09016393,0.10655738,0.13114753,0.12021858,0.10382514,0.12295082
12,0.12021858,0.10382514,0.1420765,0.09562842,0.08196721,0.1010929,0.13387978,0.09836066,0.117486335,0.112021856,0.10655738,0.10382514,0.1420765,0.13934426,0.16393442,0.08743169,0.09836066,0.117486335,0.13114753,0.13387978,0.17759563,0.07650273,0.16120219,0.1557377
13,0.09016393,0.114754096,0.10382514,0.09836066,0.09016393,0.09836066,0.010928961,0.057377048,0.07103825,0.09836066,0.10655738,0.12021858,0.09289618,0.09016393,0.07650273,0.1420765,0.09836066,0.12021858,0.13114753,0.13934426,0.12021858,0.10655738,0.117486335,0.10928962
14,0.019125683,0.09836066,0.06284153,0.117486335,0.04644809,0.114754096,0.08196721,0.10655738,0.07923497,0.038251366,0.09562842,0.08469945,0.18306011,0.1420765,0.09836066,0.15300547,0.12295082,0.10655738,0.10928962,0.10928962,0.13661203,0.10382514,0.07650273,0.05464481
15,0.07650273,0.07923497,0.08196721,0.112021856,0.038251366,0.12568305,0.09562842,0.1010929,0.057377048,0.024590164,0.043715846,0.021857923,0.07377049,0.068306014,0.06557377,0.114754096,0.08743169,0.114754096,0.08469945,0.08196721,0.09836066,0.1010929,0.09289618,0.10655738
16,0.08743169,0.068306014,0.07377049,0.07923497,0.032786883,0.06284153,0.112021856,0.1010929,0.10928962,0.040983606,0.07923497,0.04644809,0.06284153,0.07377049,0.09289618,0.08469945,0.10382514,0.09016393,0.09836066,0.05191257,0.09289618,0.08743169,0.08196721,0.06557377
17,0.1693989,0.08196721,0.112021856,0.14480874,0.10382514,0.09289618,0.021857923,0.068306014,0.07923497,0.09562842,0.12568305,0.15846995,0.06557377,0.08743169,0.10382514,0.10655738,0.07377049,0.13387978,0.114754096,0.030054646,0.07103825,0.068306014,0.09289618,0.068306014
18,0.10655738,0.07377049,0.07377049,0.08469945,0.08743169,0.08196721,0.05464481,0.09016393,0.07650273,0.09016393,0.08469945,0.112021856,0.068306014,0.07923497,0.07923497,0.07650273,0.068306014,0.07923497,0.068306014,0.09562842,0.10382514,0.08469945,0.068306014,0.08743169
19,0.07650273,0.027322404,0.117486335,0.07377049,0.07377049,0.057377048,0.030054646,0.030054646,0.13934426,0.09562842,0.07923497,0.114754096,0.08196721,0.07650273,0.07923497,0.08469945,0.09562842,0.08469945,0.07923497,0.08469945,0.09016393,0.07377049,0.07923497,0.06557377
20,0.07923497,0.08469945,0.07923497,0.1010929,0.114754096,0.07923497,0.08743169,0.08743169,0.07923497,0.08743169,0.09016393,0.09016393,0.09016393,0.07923497,0.07650273,0.08196721,0.09289618,0.07377049,0.09562842,0.08196721,0.10928962,0.07923497,0.07923497,0.09016393
