,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,17,35,6,12,17,13,31,77,255,38,68,117
layer_1,31,5,13,14,6,197,173,18,57,30,99,2
layer_2,2,23,21,19,76,3,0,35,32,1,10,139
layer_3,0,27,30,141,11,0,8,2,7,28,37,12
layer_4,23,23,8,0,6,100,7,27,54,35,21,2
layer_5,44,5,0,4,21,0,7,0,13,10,9,71
layer_6,16,10,25,5,15,8,2,24,23,2,5,7
layer_7,8,3,12,5,8,19,6,1,2,0,37,3
layer_8,6,19,4,4,10,7,13,8,2,37,6,7
layer_9,1,20,26,11,2,10,22,3,6,35,32,18
layer_10,4,5,15,22,5,9,2,12,4,2,4,18
layer_11,11,16,7,1,8,21,11,27,10,19,10,12
