,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.23992674,0.23199023,0.2826618,0.22771673,0.13064714,0.15445666,0.051892553,0.04761905,0.028083028,0.13858365,0.1019536,0.023199024,0.24297924,0.02014652,0.013431014,0.027472528
1,0.14713065,0.34310135,0.33699635,0.44505495,0.33455434,0.22161172,0.1971917,0.08852259,0.17155068,0.102564104,0.13919415,0.11599512,0.08058608,0.081196584,0.11172161,0.06105006
2,0.32905984,0.35347986,0.26617828,0.32722834,0.41880342,0.1947497,0.20879121,0.062271062,0.14713065,0.093406595,0.18070818,0.07020757,0.25335777,0.13858365,0.13980465,0.16605617
3,0.4969475,0.2930403,0.32844934,0.35897437,0.24420024,0.08791209,0.1898657,0.07692308,0.13980465,0.21550672,0.12698413,0.17460318,0.12942614,0.051282052,0.14102565,0.14529915
4,0.37301588,0.33089134,0.10927961,0.32051283,0.1978022,0.2722833,0.081807084,0.07509158,0.11599512,0.31501833,0.10744811,0.15384616,0.10866911,0.14957266,0.0952381,0.05067155
5,0.31684983,0.15689866,0.33760685,0.13308914,0.14713065,0.054334555,0.051892553,0.04945055,0.054334555,0.04761905,0.04945055,0.04761905,0.04761905,0.04761905,0.04822955,0.04761905
6,0.50549453,0.23565324,0.34798536,0.17765568,0.06043956,0.032356534,0.092185594,0.056166057,0.044566546,0.04761905,0.04761905,0.047008548,0.053113554,0.04761905,0.04761905,0.051892553
7,0.2875458,0.21184371,0.17887668,0.2887668,0.034798536,0.25396827,0.20879121,0.055555556,0.07448108,0.04945055,0.051282052,0.047008548,0.04761905,0.04761905,0.04761905,0.045787547
8,0.2851038,0.034188036,0.26678878,0.13797314,0.06043956,0.06898657,0.04884005,0.053113554,0.057387058,0.055555556,0.054945055,0.04884005,0.04761905,0.04761905,0.04822955,0.04822955
9,0.34493285,0.46703297,0.045177046,0.12087912,0.12087912,0.12698413,0.08547009,0.04822955,0.054945055,0.04761905,0.04761905,0.04761905,0.05067155,0.051282052,0.04761905,0.04761905
10,0.2844933,0.22710623,0.06959707,0.2716728,0.15995117,0.06593407,0.07326008,0.051892553,0.04761905,0.051892553,0.04884005,0.04761905,0.04761905,0.04761905,0.04761905,0.04822955
11,0.1929182,0.18559219,0.21001221,0.22649573,0.04822955,0.06898657,0.053113554,0.04945055,0.051892553,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905
12,0.25335777,0.26068377,0.1904762,0.2765568,0.12332112,0.092796095,0.05067155,0.05921856,0.04761905,0.04884005,0.04761905,0.04822955,0.04761905,0.04761905,0.04761905,0.04761905
13,0.20695971,0.35103786,0.15384616,0.18253969,0.051282052,0.06105006,0.04761905,0.051892553,0.053724054,0.04945055,0.04945055,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905
14,0.11904762,0.41941392,0.10561661,0.11660562,0.11599512,0.12210012,0.054334555,0.04761905,0.051892553,0.052503053,0.04761905,0.04761905,0.04945055,0.04884005,0.04761905,0.04761905
15,0.2020757,0.34188035,0.16239317,0.14285715,0.053113554,0.05006105,0.20940171,0.04822955,0.051282052,0.04761905,0.04822955,0.04761905,0.04761905,0.04822955,0.04761905,0.04822955
16,0.32600734,0.17765568,0.051282052,0.21001221,0.092796095,0.11660562,0.051892553,0.04822955,0.05006105,0.04761905,0.04761905,0.04761905,0.04761905,0.04884005,0.04761905,0.04761905
17,0.24175824,0.20634921,0.15567766,0.092796095,0.08547009,0.056166057,0.1978022,0.07020757,0.04945055,0.04945055,0.047008548,0.04761905,0.04884005,0.04761905,0.04761905,0.04761905
18,0.21733822,0.2747253,0.1978022,0.104395606,0.16239317,0.07692308,0.0995116,0.06959707,0.05067155,0.04884005,0.04822955,0.04884005,0.04761905,0.04761905,0.04761905,0.04761905
19,0.26678878,0.1007326,0.26129428,0.13980465,0.08974359,0.0982906,0.103174604,0.04945055,0.04761905,0.04822955,0.04761905,0.04822955,0.04761905,0.04761905,0.04761905,0.04822955
20,0.10744811,0.13980465,0.11965812,0.06959707,0.21550672,0.081196584,0.043956045,0.05860806,0.05067155,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905
21,0.03907204,0.23076923,0.09035409,0.04761905,0.051282052,0.07448108,0.07509158,0.04822955,0.05921856,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.083638586,0.08852259
22,0.11233211,0.14285715,0.05982906,0.08730159,0.1978022,0.1007326,0.15567766,0.07509158,0.04884005,0.051892553,0.04761905,0.04822955,0.15079366,0.04761905,0.04761905,0.045787547
23,0.21611722,0.23687424,0.485348,0.0995116,0.18803419,0.12515263,0.11111111,0.102564104,0.053113554,0.2008547,0.0989011,0.10805861,0.051282052,0.04884005,0.08852259,0.053113554
